merchant_id,date,revenue,transaction_count,unique_customers,avg_ticket_size,category,business_size,day_of_week,day_of_week_num,month,day_of_month,is_weekend,dow_sin,dow_cos,month_sin,month_cos,is_holiday_festival,has_active_campaign,lag_1_revenue,lag_2_revenue,lag_7_revenue,lag_14_revenue,lag_1_transactions,lag_7_transactions,lag_1_aov,rolling_7_revenue_mean,rolling_7_revenue_std,rolling_30_revenue_mean,target_revenue_next_day,target_revenue_next_7d,split
m-003,2025-09-23,11086.11,36.0,24.0,307.95,Grocery,MEDIUM,Tuesday,1,9,23,0,0.7818,0.6235,-1.0,-0.0,0,0,12619.06,15142.85,0.0,0.0,31,0,407.07,9952.58,3804.3,9952.58,8581.42,56792.26,TRAIN
m-003,2025-09-24,8581.42,30.0,23.0,286.05,Grocery,MEDIUM,Wednesday,2,9,24,0,0.9749,-0.2225,-1.0,-0.0,0,0,11086.11,12619.06,0.0,0.0,36,0,307.95,10141.5,3433.99,10141.5,8475.88,63150.33,TRAIN
m-003,2025-09-25,8475.88,26.0,20.0,326.0,Grocery,MEDIUM,Thursday,3,9,25,0,0.4339,-0.901,-1.0,-0.0,0,0,8581.42,11086.11,8602.08,0.0,30,24,286.05,9918.63,3189.77,9918.63,5725.29,62342.97,TRAIN
m-003,2025-09-26,5725.29,23.0,20.0,248.93,Grocery,MEDIUM,Friday,4,9,26,0,-0.4339,-0.901,-1.0,-0.0,0,0,8475.88,8581.42,6046.68,0.0,26,28,326.0,9900.6,3198.79,9738.29,11850.52,68123.49,TRAIN
m-003,2025-09-27,11850.52,33.0,21.0,359.11,Grocery,MEDIUM,Saturday,5,9,27,1,-0.9749,-0.2225,-1.0,-0.0,0,0,5725.29,8475.88,7352.23,0.0,23,34,248.93,9854.69,3264.95,9292.4,6509.62,86467.06,TRAIN
m-003,2025-09-28,6509.62,31.0,21.0,209.99,Grocery,MEDIUM,Sunday,6,9,28,1,-0.7818,0.6235,-1.0,-0.0,0,0,11850.52,5725.29,15142.85,0.0,33,37,359.11,10497.3,3130.22,9548.21,11026.28,88464.85,TRAIN
m-003,2025-09-29,11026.28,30.0,24.0,367.54,Grocery,MEDIUM,Monday,0,9,29,0,0.0,1.0,-1.0,-0.0,0,0,6509.62,11850.52,12619.06,0.0,31,31,209.99,9263.99,2660.29,9271.98,4623.25,88722.97,TRAIN
m-003,2025-09-30,4623.25,27.0,20.0,171.23,Grocery,MEDIUM,Tuesday,1,9,30,0,0.7818,0.6235,-1.0,-0.0,0,0,11026.28,6509.62,11086.11,0.0,30,36,367.54,9036.45,2378.71,9418.17,14939.49,88506.89,TRAIN
m-003,2025-10-01,14939.49,42.0,31.0,355.7,Grocery,MEDIUM,Wednesday,2,10,1,0,0.9749,-0.2225,-0.866,0.5,0,0,4623.25,11026.28,8581.42,0.0,27,30,171.23,8113.18,2685.07,9049.33,7668.52,81791.75,TRAIN
m-003,2025-10-02,7668.52,22.0,15.0,348.57,Grocery,MEDIUM,Thursday,3,10,2,0,0.4339,-0.901,-0.866,0.5,0,0,14939.49,4623.25,8475.88,8602.08,42,26,355.7,9021.48,3738.58,9470.05,11505.81,82246.75,TRAIN
m-003,2025-10-03,11505.81,30.0,22.0,383.53,Grocery,MEDIUM,Friday,4,10,3,0,-0.4339,-0.901,-0.866,0.5,0,0,7668.52,14939.49,5725.29,6046.68,22,23,348.57,8906.14,3770.54,9349.95,30194.09,78035.2,TRAIN
m-003,2025-10-04,30194.09,34.0,25.0,888.06,Grocery,MEDIUM,Saturday,5,10,4,1,-0.9749,-0.2225,-0.866,0.5,0,0,11505.81,7668.52,11850.52,7352.23,30,33,383.53,9731.93,3586.29,9484.69,8507.41,58930.25,TRAIN
m-003,2025-10-05,8507.41,25.0,14.0,340.3,Grocery,MEDIUM,Sunday,6,10,5,1,-0.7818,0.6235,-0.866,0.5,0,0,30194.09,11505.81,6509.62,15142.85,34,31,888.06,12352.44,8595.65,10702.89,11284.4,60705.51,TRAIN
m-003,2025-10-06,11284.4,31.0,21.0,364.01,Grocery,MEDIUM,Monday,0,10,6,0,0.0,1.0,-0.866,0.5,0,0,8507.41,30194.09,11026.28,12619.06,25,30,340.3,12637.84,8400.26,10580.92,4407.17,57721.17,TRAIN
m-003,2025-10-07,4407.17,24.0,19.0,183.63,Grocery,MEDIUM,Tuesday,1,10,7,0,0.7818,0.6235,-0.866,0.5,0,0,11284.4,8507.41,4623.25,11086.11,31,27,364.01,12674.71,8392.57,10617.95,8224.35,60608.03,TRAIN
m-003,2025-10-08,8224.35,30.0,21.0,274.15,Grocery,MEDIUM,Wednesday,2,10,8,0,0.9749,-0.2225,-0.866,0.5,0,0,4407.17,11284.4,14939.49,8581.42,24,42,183.63,12643.84,8427.45,10307.41,8123.52,65192.85,TRAIN
m-003,2025-10-09,8123.52,25.0,19.0,324.94,Grocery,MEDIUM,Thursday,3,10,9,0,0.4339,-0.901,-0.866,0.5,0,0,8224.35,4407.17,7668.52,8475.88,30,22,274.15,11684.54,8504.42,10208.21,7294.26,68020.25,TRAIN
m-003,2025-10-10,7294.26,32.0,21.0,227.95,Grocery,MEDIUM,Friday,4,10,10,0,-0.4339,-0.901,-0.866,0.5,0,0,8123.52,8224.35,11505.81,5725.29,25,30,324.94,11749.54,8470.28,10113.46,11089.14,70663.14,TRAIN
m-003,2025-10-11,11089.14,30.0,21.0,369.64,Grocery,MEDIUM,Saturday,5,10,11,1,-0.9749,-0.2225,-0.866,0.5,0,0,7294.26,8123.52,30194.09,11850.52,32,34,227.95,11147.89,8638.39,9990.88,10282.67,73765.1,TRAIN
m-003,2025-10-12,10282.67,41.0,28.0,250.8,Grocery,MEDIUM,Sunday,6,10,12,1,-0.7818,0.6235,-0.866,0.5,0,0,11089.14,7294.26,8507.41,6509.62,30,25,369.64,8418.61,2339.27,10036.64,8300.06,75149.26,TRAIN
m-003,2025-10-13,8300.06,25.0,17.0,332.0,Grocery,MEDIUM,Monday,0,10,13,0,0.0,1.0,-0.866,0.5,0,0,10282.67,11089.14,11284.4,11026.28,41,31,250.8,8672.22,2444.37,10046.48,7294.03,86041.28,TRAIN
m-003,2025-10-14,7294.03,28.0,14.0,260.5,Grocery,MEDIUM,Tuesday,1,10,14,0,0.7818,0.6235,-0.866,0.5,0,0,8300.06,10282.67,4407.17,4623.25,25,24,332.0,8245.88,2156.09,9979.31,12809.17,99321.68,TRAIN
m-003,2025-10-15,12809.17,45.0,34.0,284.65,Grocery,MEDIUM,Wednesday,2,10,15,0,0.9749,-0.2225,-0.866,0.5,0,0,7294.03,8300.06,8224.35,14939.49,28,30,260.5,8658.29,1464.7,9879.86,10950.92,103746.29,TRAIN
m-003,2025-10-16,10950.92,27.0,18.0,405.59,Grocery,MEDIUM,Thursday,3,10,16,0,0.4339,-0.901,-0.866,0.5,0,0,12809.17,7294.03,8123.52,7668.52,45,25,284.65,9313.26,2117.81,9984.48,9937.15,100660.07,TRAIN
m-003,2025-10-17,9937.15,29.0,19.0,342.66,Grocery,MEDIUM,Friday,4,10,17,0,-0.4339,-0.901,-0.866,0.5,0,0,10950.92,12809.17,7294.26,11505.81,27,32,405.59,9717.18,2122.69,10017.8,14191.1,99799.46,TRAIN
m-003,2025-10-18,14191.1,48.0,32.0,295.65,Grocery,MEDIUM,Saturday,5,10,18,1,-0.9749,-0.2225,-0.866,0.5,0,0,9937.15,10950.92,11089.14,30194.09,29,30,342.66,10094.73,1835.53,10015.11,11666.83,92456.76,TRAIN
m-003,2025-10-19,11666.83,37.0,24.0,315.32,Grocery,MEDIUM,Sunday,6,10,19,1,-0.7818,0.6235,-0.866,0.5,0,0,14191.1,9937.15,10282.67,8507.41,48,41,295.65,10537.87,2402.49,10201.42,19192.08,93555.49,TRAIN
m-003,2025-10-20,19192.08,49.0,35.0,391.68,Grocery,MEDIUM,Monday,0,10,20,0,0.0,1.0,-0.866,0.5,1,0,11666.83,14191.1,8300.06,11284.4,37,25,315.32,10735.61,2434.73,10388.75,20574.43,79975.99,TRAIN
m-003,2025-10-21,20574.43,58.0,44.0,354.73,Grocery,MEDIUM,Tuesday,1,10,21,0,0.7818,0.6235,-0.866,0.5,1,0,19192.08,11666.83,7294.03,4407.17,49,28,391.68,12291.61,3746.1,10783.42,17233.78,66733.06,TRAIN
m-003,2025-10-22,17233.78,48.0,38.0,359.04,Grocery,MEDIUM,Wednesday,2,10,22,0,0.9749,-0.2225,-0.866,0.5,1,0,20574.43,19192.08,12809.17,8224.35,58,45,354.73,14188.81,4135.88,10964.47,7864.7,55341.22,TRAIN
m-003,2025-10-23,7864.7,26.0,18.0,302.49,Grocery,MEDIUM,Thursday,3,10,23,0,0.4339,-0.901,-0.866,0.5,0,0,17233.78,20574.43,10950.92,8123.52,48,27,359.04,14820.9,4226.99,11118.29,9076.54,55061.05,TRAIN
m-003,2025-10-24,9076.54,33.0,25.0,275.05,Grocery,MEDIUM,Friday,4,10,24,0,-0.4339,-0.901,-0.866,0.5,0,0,7864.7,17233.78,9937.15,7294.26,26,29,302.49,14380.01,4817.61,11010.91,6848.4,55112.9,TRAIN
m-003,2025-10-25,6848.4,34.0,28.0,201.42,Grocery,MEDIUM,Saturday,5,10,25,1,-0.9749,-0.2225,-0.866,0.5,0,0,9076.54,7864.7,14191.1,11089.14,33,48,275.05,14257.07,4958.8,11027.42,12765.56,62160.86,TRAIN
m-003,2025-10-26,12765.56,40.0,28.0,319.14,Grocery,MEDIUM,Sunday,6,10,26,1,-0.7818,0.6235,-0.866,0.5,0,0,6848.4,9076.54,11666.83,10282.67,34,37,201.42,13208.11,5696.78,10973.17,5612.58,61937.35,TRAIN
m-003,2025-10-27,5612.58,24.0,15.0,233.86,Grocery,MEDIUM,Monday,0,10,27,0,0.0,1.0,-0.866,0.5,0,0,12765.56,6848.4,19192.08,8300.06,40,49,319.14,13365.07,5662.27,11207.84,7331.5,63818.94,TRAIN
m-003,2025-10-28,7331.5,24.0,14.0,305.48,Grocery,MEDIUM,Tuesday,1,10,28,0,0.7818,0.6235,-0.866,0.5,0,0,5612.58,12765.56,20574.43,7294.03,24,58,233.86,11425.14,5659.38,10999.91,5841.94,65530.57,TRAIN
m-003,2025-10-29,5841.94,14.0,7.0,417.28,Grocery,MEDIUM,Wednesday,2,10,29,0,0.9749,-0.2225,-0.866,0.5,0,0,7331.5,5612.58,17233.78,12809.17,24,48,305.48,9533.29,4085.88,11027.31,7584.53,65611.08,TRAIN
m-003,2025-10-30,7584.53,22.0,12.0,344.75,Grocery,MEDIUM,Thursday,3,10,30,0,0.4339,-0.901,-0.866,0.5,0,0,5841.94,7331.5,7864.7,10950.92,14,26,417.28,7905.89,2447.99,10854.5,9128.39,65573.01,TRAIN
m-003,2025-10-31,9128.39,32.0,23.0,285.26,Grocery,MEDIUM,Friday,4,10,31,0,-0.4339,-0.901,-0.866,0.5,0,0,7584.53,5841.94,9076.54,9937.15,22,33,344.75,7865.86,2451.06,10953.2,13896.36,65057.73,TRAIN
m-003,2025-11-01,13896.36,34.0,27.0,408.72,Grocery,MEDIUM,Saturday,5,11,1,1,-0.9749,-0.2225,-0.5,0.866,0,0,9128.39,7584.53,6848.4,14191.1,32,34,285.26,7873.27,2455.41,10759.5,12542.05,63783.88,TRAIN
m-003,2025-11-02,12542.05,46.0,24.0,272.65,Grocery,MEDIUM,Sunday,6,11,2,1,-0.7818,0.6235,-0.5,0.866,0,0,13896.36,9128.39,12765.56,11666.83,34,40,408.72,8880.12,3273.76,10967.1,7494.17,62794.22,TRAIN
m-003,2025-11-03,7494.17,20.0,13.0,374.71,Grocery,MEDIUM,Monday,0,11,3,0,0.0,1.0,-0.5,0.866,0,0,12542.05,13896.36,5612.58,19192.08,46,24,272.65,8848.19,3230.35,11001.64,9043.13,61275.94,TRAIN
m-003,2025-11-04,9043.13,28.0,22.0,322.97,Grocery,MEDIUM,Tuesday,1,11,4,0,0.7818,0.6235,-0.5,0.866,0,0,7494.17,12542.05,7331.5,20574.43,20,24,374.71,9116.99,2985.23,10244.97,5922.45,62802.12,TRAIN
m-003,2025-11-05,5922.45,23.0,16.0,257.5,Grocery,MEDIUM,Wednesday,2,11,5,0,0.9749,-0.2225,-0.5,0.866,0,0,9043.13,7494.17,5841.94,17233.78,28,14,322.97,9361.51,2882.95,10262.83,7546.46,61128.7,TRAIN
m-003,2025-11-06,7546.46,19.0,14.0,397.18,Grocery,MEDIUM,Thursday,3,11,6,0,0.4339,-0.901,-0.5,0.866,0,0,5922.45,9043.13,7584.53,7864.7,23,22,257.5,9373.01,2866.68,10084.1,8613.11,62864.5,TRAIN
m-003,2025-11-07,8613.11,40.0,27.0,215.33,Grocery,MEDIUM,Friday,4,11,7,0,-0.4339,-0.901,-0.5,0.866,0,0,7546.46,5922.45,9128.39,9076.54,19,32,397.18,9367.57,2870.68,10188.74,12622.51,62404.05,TRAIN
m-003,2025-11-08,12622.51,40.0,26.0,315.56,Grocery,MEDIUM,Saturday,5,11,8,1,-0.9749,-0.2225,-0.5,0.866,0,0,8613.11,7546.46,13896.36,6848.4,40,34,215.33,9293.96,2884.4,10201.7,11552.39,56429.54,TRAIN
m-003,2025-11-09,11552.39,35.0,22.0,330.07,Grocery,MEDIUM,Sunday,6,11,9,1,-0.7818,0.6235,-0.5,0.866,0,0,12622.51,8613.11,12542.05,12765.56,40,46,315.56,9111.98,2568.53,10351.67,5975.89,58663.78,TRAIN
m-003,2025-11-10,5975.89,17.0,12.0,351.52,Grocery,MEDIUM,Monday,0,11,10,0,0.0,1.0,-0.5,0.866,0,0,11552.39,12622.51,7494.17,5612.58,35,20,330.07,8970.6,2367.64,10493.6,10569.31,63306.11,TRAIN
m-003,2025-11-11,10569.31,32.0,21.0,330.29,Grocery,MEDIUM,Tuesday,1,11,11,0,0.7818,0.6235,-0.5,0.866,0,0,5975.89,11552.39,9043.13,7331.5,17,28,351.52,8753.71,2585.01,10323.16,4249.03,59265.22,TRAIN
m-003,2025-11-12,4249.03,18.0,15.0,236.06,Grocery,MEDIUM,Wednesday,2,11,12,0,0.9749,-0.2225,-0.5,0.866,0,0,10569.31,5975.89,5922.45,5841.94,32,23,330.29,8971.73,2676.24,10332.72,9282.26,69385.8,TRAIN
m-003,2025-11-13,9282.26,28.0,21.0,331.51,Grocery,MEDIUM,Thursday,3,11,13,0,0.4339,-0.901,-0.5,0.866,0,0,4249.03,10569.31,7546.46,7584.53,18,19,236.06,8732.67,3043.55,10197.68,8152.66,69395.82,TRAIN
m-003,2025-11-14,8152.66,27.0,19.0,301.95,Grocery,MEDIUM,Friday,4,11,14,0,-0.4339,-0.901,-0.5,0.866,0,0,9282.26,4249.03,8613.11,9128.39,28,40,331.51,8980.64,3001.21,10263.96,6648.0,72911.65,TRAIN
m-003,2025-11-15,6648.0,31.0,24.0,214.45,Grocery,MEDIUM,Saturday,5,11,15,1,-0.9749,-0.2225,-0.5,0.866,0,0,8152.66,9282.26,12622.51,13896.36,27,40,301.95,8914.86,3015.62,10108.74,13786.63,76135.21,TRAIN
m-003,2025-11-16,13786.63,47.0,33.0,293.33,Grocery,MEDIUM,Sunday,6,11,16,1,-0.7818,0.6235,-0.5,0.866,0,0,6648.0,8152.66,11552.39,12542.05,31,35,214.45,8061.36,2609.49,9965.31,10618.22,73428.91,TRAIN
m-003,2025-11-17,10618.22,25.0,17.0,424.73,Grocery,MEDIUM,Monday,0,11,17,0,0.0,1.0,-0.5,0.866,0,0,13786.63,6648.0,5975.89,7494.17,47,17,293.33,8380.54,3181.59,10093.63,6528.42,73331.83,TRAIN
m-003,2025-11-18,6528.42,27.0,20.0,241.79,Grocery,MEDIUM,Tuesday,1,11,18,0,0.7818,0.6235,-0.5,0.866,0,0,10618.22,13786.63,10569.31,9043.13,25,32,424.73,9043.73,3078.99,9974.53,14369.61,73392.73,TRAIN
m-003,2025-11-19,14369.61,31.0,22.0,463.54,Grocery,MEDIUM,Wednesday,2,11,19,0,0.9749,-0.2225,-0.5,0.866,0,0,6528.42,10618.22,4249.03,5922.45,27,18,241.79,8466.46,3123.77,9803.25,9292.28,69387.13,TRAIN
m-003,2025-11-20,9292.28,27.0,13.0,344.16,Grocery,MEDIUM,Thursday,3,11,20,0,0.4339,-0.901,-0.5,0.866,0,0,14369.61,6528.42,9282.26,7546.46,31,28,463.54,9912.26,3187.89,9642.5,11668.49,71698.71,TRAIN
m-003,2025-11-21,11668.49,29.0,18.0,402.36,Grocery,MEDIUM,Friday,4,11,21,0,-0.4339,-0.901,-0.5,0.866,0,0,9292.28,14369.61,8152.66,8613.11,27,27,344.16,9913.69,3187.56,9266.43,9871.56,67923.3,TRAIN
m-003,2025-11-22,9871.56,26.0,21.0,379.68,Grocery,MEDIUM,Saturday,5,11,22,1,-0.9749,-0.2225,-0.5,0.866,0,0,11668.49,9292.28,6648.0,12622.51,29,31,402.36,10415.95,3140.48,9080.92,11080.33,69786.23,TRAIN
m-003,2025-11-23,11080.33,34.0,23.0,325.89,Grocery,MEDIUM,Sunday,6,11,23,1,-0.7818,0.6235,-0.5,0.866,0,0,9871.56,11668.49,13786.63,11552.39,26,47,379.68,10876.46,2701.55,9147.81,10521.14,73341.11,TRAIN
m-003,2025-11-24,10521.14,32.0,23.0,328.79,Grocery,MEDIUM,Monday,0,11,24,0,0.0,1.0,-0.5,0.866,0,0,11080.33,9871.56,10618.22,5975.89,34,25,325.89,10489.84,2391.52,9214.61,6589.32,67360.32,TRAIN
m-003,2025-11-25,6589.32,26.0,19.0,253.44,Grocery,MEDIUM,Tuesday,1,11,25,0,0.7818,0.6235,-0.5,0.866,0,0,10521.14,11080.33,6528.42,10569.31,32,27,328.79,10475.98,2390.93,9337.03,10364.01,68380.02,TRAIN
m-003,2025-11-26,10364.01,35.0,26.0,296.11,Grocery,MEDIUM,Wednesday,2,11,26,0,0.9749,-0.2225,-0.5,0.866,0,0,6589.32,10521.14,14369.61,4249.03,26,31,253.44,10484.68,2374.23,9131.16,11603.86,69085.76,TRAIN
m-003,2025-11-27,11603.86,30.0,24.0,386.8,Grocery,MEDIUM,Thursday,3,11,27,0,0.4339,-0.901,-0.5,0.866,0,0,10364.01,6589.32,9292.28,9282.26,35,27,296.11,9912.45,1655.87,9289.54,7893.08,72232.96,TRAIN
m-003,2025-11-28,7893.08,29.0,24.0,272.18,Grocery,MEDIUM,Friday,4,11,28,0,-0.4339,-0.901,-0.5,0.866,0,0,11603.86,10364.01,11668.49,8152.66,30,29,386.8,10242.67,1739.94,9431.95,11734.49,73684.95,TRAIN
m-003,2025-11-29,11734.49,31.0,20.0,378.53,Grocery,MEDIUM,Saturday,5,11,29,1,-0.9749,-0.2225,-0.5,0.866,0,0,7893.08,11603.86,9871.56,6648.0,29,26,272.18,9703.33,1808.12,9500.32,14635.21,74765.79,TRAIN
m-003,2025-11-30,14635.21,44.0,32.0,332.62,Grocery,MEDIUM,Sunday,6,11,30,1,-0.7818,0.6235,-0.5,0.866,0,0,11734.49,7893.08,11080.33,13786.63,31,34,378.53,9969.46,1967.12,9638.65,4540.35,68529.44,TRAIN
m-003,2025-12-01,4540.35,20.0,11.0,227.02,Grocery,MEDIUM,Monday,0,12,1,0,0.0,1.0,-0.0,1.0,0,0,14635.21,11734.49,10521.14,10618.22,44,32,332.62,10477.3,2644.09,9822.21,7609.02,73044.41,TRAIN
m-003,2025-12-02,7609.02,31.0,23.0,245.45,Grocery,MEDIUM,Tuesday,1,12,2,0,0.7818,0.6235,-0.0,1.0,0,0,4540.35,14635.21,6589.32,6528.42,20,26,227.02,9622.9,3466.09,9510.35,11069.75,73744.09,TRAIN
m-003,2025-12-03,11069.75,31.0,19.0,357.09,Grocery,MEDIUM,Wednesday,2,12,3,0,0.9749,-0.2225,-0.0,1.0,0,0,7609.02,4540.35,10364.01,14369.61,31,35,245.45,9768.57,3336.35,9345.91,14751.06,67339.41,TRAIN
m-003,2025-12-04,14751.06,33.0,25.0,447.0,Grocery,MEDIUM,Thursday,3,12,4,0,0.4339,-0.901,-0.0,1.0,0,0,11069.75,7609.02,11603.86,9292.28,31,30,357.09,9869.39,3367.85,9465.1,9345.07,61337.69,TRAIN
m-003,2025-12-05,9345.07,35.0,21.0,267.0,Grocery,MEDIUM,Friday,4,12,5,0,-0.4339,-0.901,-0.0,1.0,0,0,14751.06,11069.75,7893.08,11668.49,33,29,447.0,10318.99,3817.98,9655.36,12815.33,59363.53,TRAIN
m-003,2025-12-06,12815.33,36.0,25.0,355.98,Grocery,MEDIUM,Saturday,5,12,6,1,-0.9749,-0.2225,-0.0,1.0,0,0,9345.07,14751.06,11734.49,9871.56,35,31,267.0,10526.42,3701.9,9769.45,8398.86,60698.63,TRAIN
m-003,2025-12-07,8398.86,34.0,22.0,247.03,Grocery,MEDIUM,Sunday,6,12,7,1,-0.7818,0.6235,-0.0,1.0,0,0,12815.33,9345.07,14635.21,11080.33,36,44,355.98,10680.83,3782.35,9945.08,9055.32,63381.06,TRAIN
m-003,2025-12-08,9055.32,23.0,18.0,393.71,Grocery,MEDIUM,Monday,0,12,8,0,0.0,1.0,-0.0,1.0,0,0,8398.86,12815.33,4540.35,10521.14,34,20,247.03,9789.92,3412.02,9937.94,8308.7,60612.64,TRAIN
m-003,2025-12-09,8308.7,24.0,16.0,346.2,Grocery,MEDIUM,Tuesday,1,12,9,0,0.7818,0.6235,-0.0,1.0,0,0,9055.32,8398.86,7609.02,6589.32,23,31,393.71,10434.92,2579.43,9819.03,4665.07,65978.74,TRAIN
m-003,2025-12-10,4665.07,19.0,15.0,245.53,Grocery,MEDIUM,Wednesday,2,12,10,0,0.9749,-0.2225,-0.0,1.0,0,0,8308.7,9055.32,11069.75,10364.01,24,31,346.2,10534.87,2462.58,9710.91,8749.34,71547.25,TRAIN
m-003,2025-12-11,8749.34,30.0,20.0,291.64,Grocery,MEDIUM,Thursday,3,12,11,0,0.4339,-0.901,-0.0,1.0,0,0,4665.07,8308.7,14751.06,11603.86,19,33,245.53,9619.92,3283.66,9667.21,7370.91,69646.25,TRAIN
m-003,2025-12-12,7370.91,18.0,12.0,409.5,Grocery,MEDIUM,Friday,4,12,12,0,-0.4339,-0.901,-0.0,1.0,0,0,8749.34,4665.07,9345.07,7893.08,30,35,291.64,8762.53,2379.7,9606.55,14150.43,75857.88,TRAIN
m-003,2025-12-13,14150.43,40.0,28.0,353.76,Grocery,MEDIUM,Saturday,5,12,13,1,-0.9749,-0.2225,-0.0,1.0,0,0,7370.91,8749.34,12815.33,11734.49,18,36,409.5,8480.5,2415.86,9710.61,11081.29,71078.37,TRAIN
m-003,2025-12-14,11081.29,40.0,31.0,277.03,Grocery,MEDIUM,Sunday,6,12,14,1,-0.7818,0.6235,-0.0,1.0,0,0,14150.43,7370.91,8398.86,14635.21,40,34,353.76,8671.23,2831.99,9872.88,6286.9,69977.64,TRAIN
m-003,2025-12-15,6286.9,20.0,14.0,314.34,Grocery,MEDIUM,Monday,0,12,15,0,0.0,1.0,-0.0,1.0,0,0,11081.29,14150.43,9055.32,4540.35,40,23,277.03,9054.44,2967.25,9970.51,13674.8,77459.03,TRAIN
m-003,2025-12-16,13674.8,36.0,27.0,379.86,Grocery,MEDIUM,Tuesday,1,12,16,0,0.7818,0.6235,-0.0,1.0,0,0,6286.9,11081.29,8308.7,7609.02,20,24,314.34,8658.95,3146.21,9958.47,10233.58,71095.21,TRAIN
m-003,2025-12-17,10233.58,30.0,21.0,341.12,Grocery,MEDIUM,Wednesday,2,12,17,0,0.9749,-0.2225,-0.0,1.0,0,0,13674.8,6286.9,4665.07,11069.75,36,19,379.86,9425.53,3658.65,9954.74,6848.34,71748.43,TRAIN
m-003,2025-12-18,6848.34,20.0,15.0,342.42,Grocery,MEDIUM,Thursday,3,12,18,0,0.4339,-0.901,-0.0,1.0,0,0,10233.58,13674.8,8749.34,14751.06,30,30,341.12,10221.04,2996.54,9941.92,13582.54,78038.36,TRAIN
m-003,2025-12-19,13582.54,34.0,21.0,399.49,Grocery,MEDIUM,Friday,4,12,19,0,-0.4339,-0.901,-0.0,1.0,0,0,6848.34,10233.58,7370.91,9345.07,20,18,342.42,9949.46,3229.25,9952.58,9370.92,74008.57,TRAIN
m-003,2025-12-20,9370.92,28.0,19.0,334.68,Grocery,MEDIUM,Saturday,5,12,20,1,-0.9749,-0.2225,-0.0,1.0,0,0,13582.54,6848.34,14150.43,12815.33,34,40,399.49,10836.84,3255.93,9926.35,9980.56,73064.78,TRAIN
m-003,2025-12-21,9980.56,39.0,20.0,255.91,Grocery,MEDIUM,Sunday,6,12,21,1,-0.7818,0.6235,-0.0,1.0,0,0,9370.92,13582.54,11081.29,8398.86,28,40,334.68,10154.05,2930.08,9928.97,13768.29,76766.51,TRAIN
m-003,2025-12-22,13768.29,31.0,22.0,444.14,Grocery,MEDIUM,Monday,0,12,22,0,0.0,1.0,-0.0,1.0,0,0,9980.56,9370.92,6286.9,9055.32,39,20,255.91,9996.81,2901.42,9872.7,7310.98,69030.41,TRAIN
m-003,2025-12-23,7310.98,24.0,16.0,304.62,Grocery,MEDIUM,Tuesday,1,12,23,0,0.7818,0.6235,-0.0,1.0,0,0,13768.29,9980.56,13674.8,8308.7,31,36,444.14,11065.58,2676.26,10002.6,10886.8,72024.66,TRAIN
m-003,2025-12-24,10886.8,38.0,23.0,286.49,Grocery,MEDIUM,Wednesday,2,12,24,0,0.9749,-0.2225,-0.0,1.0,0,0,7310.98,13768.29,10233.58,4665.07,24,30,304.62,10156.46,2722.67,9876.95,13138.27,75920.01,TRAIN
m-003,2025-12-25,13138.27,41.0,26.0,320.45,Grocery,MEDIUM,Thursday,3,12,25,0,0.4339,-0.901,-0.0,1.0,1,0,10886.8,7310.98,6848.34,8749.34,38,20,286.49,10249.78,2736.91,9889.14,9552.75,73892.22,TRAIN
m-003,2025-12-26,9552.75,24.0,14.0,398.03,Grocery,MEDIUM,Friday,4,12,26,0,-0.4339,-0.901,-0.0,1.0,0,0,13138.27,10886.8,13582.54,7370.91,41,34,320.45,11148.34,2451.73,10107.44,8427.13,75987.52,TRAIN
m-003,2025-12-27,8427.13,26.0,18.0,324.12,Grocery,MEDIUM,Saturday,5,12,27,1,-0.9749,-0.2225,-0.0,1.0,0,0,9552.75,13138.27,9370.92,14150.43,24,28,398.03,10572.65,2249.69,10080.4,13682.29,80473.23,TRAIN
m-003,2025-12-28,13682.29,32.0,18.0,427.57,Grocery,MEDIUM,Sunday,6,12,28,1,-0.7818,0.6235,-0.0,1.0,0,0,8427.13,9552.75,9980.56,11081.29,26,39,324.12,10437.83,2359.32,9974.5,6032.19,74511.95,TRAIN
m-003,2025-12-29,6032.19,21.0,17.0,287.25,Grocery,MEDIUM,Monday,0,12,29,0,0.0,1.0,-0.0,1.0,0,0,13682.29,8427.13,13768.29,6286.9,32,31,427.57,10966.64,2638.13,10167.48,10305.23,81785.84,TRAIN
m-003,2025-12-30,10305.23,32.0,20.0,322.04,Grocery,MEDIUM,Tuesday,1,12,30,0,0.7818,0.6235,-0.0,1.0,0,0,6032.19,13682.29,7310.98,13674.8,21,24,287.25,9861.49,2878.32,9977.4,14782.15,79897.59,TRAIN
m-003,2025-12-31,14782.15,49.0,33.0,301.68,Grocery,MEDIUM,Wednesday,2,12,31,0,0.9749,-0.2225,-0.0,1.0,1,0,10305.23,6032.19,10886.8,10233.58,32,38,322.04,10289.24,2649.51,9833.07,11110.48,71477.15,TRAIN
m-003,2026-01-01,11110.48,37.0,32.0,300.28,Grocery,MEDIUM,Thursday,3,1,1,0,0.4339,-0.901,0.5,0.866,1,0,14782.15,10305.23,13138.27,6848.34,49,41,301.68,10845.72,3156.5,10174.46,11648.05,68216.21,TRAIN
