merchant_id,date,daily_revenue,daily_transactions,unique_customers,avg_order_value,day_of_week,is_weekend,is_festival
m-004,2026-08-04,52005.46,29,22,1793.29,Tuesday,False,False
m-004,2026-08-05,31040.08,28,24,1108.57,Wednesday,False,False
m-004,2026-08-06,17728.26,18,13,984.9,Thursday,False,False
m-004,2026-08-07,26900.28,20,15,1345.01,Friday,False,False
m-004,2026-08-08,31668.14,26,15,1218.01,Saturday,True,False
m-004,2026-08-09,26842.5,20,12,1342.12,Sunday,True,False
m-004,2026-08-10,28574.87,21,14,1360.71,Monday,False,False
m-004,2026-08-11,23705.57,21,14,1128.84,Tuesday,False,False
m-004,2026-08-12,26750.76,18,11,1486.15,Wednesday,False,False
m-004,2026-08-13,36922.79,27,20,1367.51,Thursday,False,False
m-004,2026-08-14,37638.24,28,20,1344.22,Friday,False,False
m-004,2026-08-15,61548.98,46,36,1338.02,Saturday,True,True
m-004,2026-08-16,38437.82,32,22,1201.18,Sunday,True,False
m-004,2026-08-17,21042.76,22,17,956.49,Monday,False,False
m-004,2026-08-18,18364.36,18,12,1020.24,Tuesday,False,False
m-004,2026-08-19,29523.69,19,17,1553.88,Wednesday,False,False
m-004,2026-08-20,16485.5,14,12,1177.54,Thursday,False,False
m-004,2026-08-21,25850.59,17,11,1520.62,Friday,False,False
m-004,2026-08-22,43691.51,31,25,1409.4,Saturday,True,False
m-004,2026-08-23,39501.39,27,21,1463.01,Sunday,True,False
m-004,2026-08-24,33384.45,23,15,1451.5,Monday,False,False
m-004,2026-08-25,28035.56,24,17,1168.15,Tuesday,False,False
m-004,2026-08-26,33813.17,27,14,1252.34,Wednesday,False,False
m-004,2026-08-27,23373.49,19,12,1230.18,Thursday,False,False
m-004,2026-08-28,42327.54,26,17,1627.98,Friday,False,True
m-004,2026-08-29,44279.46,32,20,1383.73,Saturday,True,False
m-004,2026-08-30,37161.69,27,23,1376.36,Sunday,True,False
m-004,2026-08-31,18743.37,15,13,1249.56,Monday,False,False
m-004,2026-09-01,16464.94,14,10,1176.07,Tuesday,False,False
m-004,2026-09-02,17362.28,16,11,1085.14,Wednesday,False,False
m-004,2026-09-03,30044.02,22,17,1365.64,Thursday,False,False
m-004,2026-09-04,38459.43,29,23,1326.19,Friday,False,False
m-004,2026-09-05,35545.51,25,18,1421.82,Saturday,True,False
m-004,2026-09-06,38055.81,27,16,1409.47,Sunday,True,False
m-004,2026-09-07,32735.82,24,15,1363.99,Monday,False,False
m-004,2026-09-08,29655.16,22,12,1347.96,Tuesday,False,False
m-004,2026-09-09,33895.51,27,26,1255.39,Wednesday,False,False
m-004,2026-09-10,25760.04,18,12,1431.11,Thursday,False,False
m-004,2026-09-11,22486.4,20,14,1124.32,Friday,False,False
m-004,2026-09-12,36371.83,33,27,1102.18,Saturday,True,False
m-004,2026-09-13,37235.62,30,23,1241.19,Sunday,True,False
m-004,2026-09-14,22929.19,17,13,1348.78,Monday,False,False
m-004,2026-09-15,19217.42,14,11,1372.67,Tuesday,False,False
m-004,2026-09-16,24899.3,20,14,1244.96,Wednesday,False,False
m-004,2026-09-17,36470.97,29,21,1257.62,Thursday,False,False
m-005,2025-09-18,1741.09,6,4,290.18,Thursday,False,False
m-005,2025-09-19,310.45,2,1,155.22,Friday,False,False
m-005,2025-09-20,1242.4,2,2,621.2,Saturday,True,False
m-005,2025-09-21,317.92,1,1,317.92,Sunday,True,False
m-005,2025-09-22,1106.8,3,2,368.93,Monday,False,False
m-005,2025-09-23,837.44,2,2,418.72,Tuesday,False,False
m-005,2025-09-24,735.85,3,2,245.28,Wednesday,False,False
m-005,2025-09-25,863.63,3,3,287.88,Thursday,False,False
m-005,2025-09-27,2639.34,6,4,439.89,Saturday,True,False
m-005,2025-09-28,1081.92,3,3,360.64,Sunday,True,False
m-005,2025-09-29,1260.79,3,3,420.26,Monday,False,False
m-005,2025-09-30,2883.55,6,5,480.59,Tuesday,False,False
m-005,2025-10-01,1881.86,4,4,470.46,Wednesday,False,False
m-005,2025-10-02,4265.17,4,2,1066.29,Thursday,False,False
m-005,2025-10-04,8664.12,3,1,2888.04,Saturday,True,False
m-005,2025-10-05,409.59,3,1,136.53,Sunday,True,False
m-005,2025-10-06,362.31,2,0,181.16,Monday,False,False
m-005,2025-10-07,467.7,3,3,155.9,Tuesday,False,False
m-005,2025-10-08,589.73,5,3,117.95,Wednesday,False,False
m-005,2025-10-10,550.6,3,2,183.53,Friday,False,False
m-005,2025-10-11,2574.13,5,2,514.83,Saturday,True,False
m-005,2025-10-12,4833.73,11,9,439.43,Sunday,True,False
m-005,2025-10-13,1900.62,7,5,271.52,Monday,False,False
m-005,2025-10-14,215.39,2,0,107.7,Tuesday,False,False
m-005,2025-10-15,784.74,2,1,392.37,Wednesday,False,False
m-005,2025-10-16,891.24,6,3,148.54,Thursday,False,False
m-005,2025-10-17,247.41,1,0,247.41,Friday,False,False
m-005,2025-10-18,170.31,2,2,85.16,Saturday,True,False
m-005,2025-10-19,2199.45,7,5,314.21,Sunday,True,False
m-005,2025-10-20,3458.06,5,5,691.61,Monday,False,True
m-005,2025-10-21,1188.65,3,3,396.22,Tuesday,False,True
m-005,2025-10-22,398.04,3,1,132.68,Wednesday,False,True
m-005,2025-10-23,3490.28,5,3,698.06,Thursday,False,False
m-005,2025-10-24,685.24,1,1,685.24,Friday,False,False
m-005,2025-10-25,509.74,3,2,169.91,Saturday,True,False
m-005,2025-10-26,314.29,1,1,314.29,Sunday,True,False
m-005,2025-10-27,970.91,2,2,485.46,Monday,False,False
m-005,2025-10-28,260.6,2,2,130.3,Tuesday,False,False
m-005,2025-10-29,1408.5,2,1,704.25,Wednesday,False,False
m-005,2025-10-30,715.45,4,3,178.86,Thursday,False,False
m-005,2025-10-31,1557.6,7,6,222.51,Friday,False,False
m-005,2025-11-01,1999.1,4,4,499.78,Saturday,True,False
m-005,2025-11-02,2055.06,8,7,256.88,Sunday,True,False
m-005,2025-11-03,342.62,1,1,342.62,Monday,False,False
m-005,2025-11-04,526.99,3,3,175.66,Tuesday,False,False
m-005,2025-11-05,2265.98,6,4,377.66,Wednesday,False,False
m-005,2025-11-06,2611.52,4,4,652.88,Thursday,False,False
m-005,2025-11-07,54.06,1,1,54.06,Friday,False,False
m-005,2025-11-08,1869.09,7,5,267.01,Saturday,True,False
m-005,2025-11-09,326.88,3,1,108.96,Sunday,True,False
m-005,2025-11-10,599.98,5,2,120.0,Monday,False,False
m-005,2025-11-11,2831.74,4,2,707.94,Tuesday,False,False
m-005,2025-11-12,1583.28,7,6,226.18,Wednesday,False,False
m-005,2025-11-13,870.61,3,2,290.2,Thursday,False,False
m-005,2025-11-14,733.5,4,4,183.38,Friday,False,False
m-005,2025-11-15,54.06,1,0,54.06,Saturday,True,False
m-005,2025-11-16,213.2,1,0,213.2,Sunday,True,False
m-005,2025-11-17,1465.11,4,1,366.28,Monday,False,False
m-005,2025-11-18,742.44,2,1,371.22,Tuesday,False,False
m-005,2025-11-19,936.9,4,3,234.23,Wednesday,False,False
m-005,2025-11-20,106.6,1,0,106.6,Thursday,False,False
m-005,2025-11-21,503.79,6,6,83.96,Friday,False,False
m-005,2025-11-22,849.89,5,2,169.98,Saturday,True,False
m-005,2025-11-23,847.36,4,3,211.84,Sunday,True,False
m-005,2025-11-24,513.78,4,2,128.44,Monday,False,False
m-005,2025-11-26,1049.47,3,2,349.82,Wednesday,False,False
m-005,2025-11-27,632.0,1,0,632.0,Thursday,False,False
m-005,2025-11-28,132.01,2,2,66.0,Friday,False,False
m-005,2025-11-29,1034.22,4,3,258.56,Saturday,True,False
m-005,2025-11-30,1245.56,4,4,311.39,Sunday,True,False
m-005,2025-12-01,590.03,2,1,295.02,Monday,False,False
m-005,2025-12-02,1264.04,5,5,252.81,Tuesday,False,False
m-005,2025-12-03,251.94,2,2,125.97,Wednesday,False,False
m-005,2025-12-04,1339.55,3,1,446.52,Thursday,False,False
m-005,2025-12-05,835.02,3,2,278.34,Friday,False,False
m-005,2025-12-06,470.25,3,2,156.75,Saturday,True,False
m-005,2025-12-07,2105.43,2,1,1052.71,Sunday,True,False
m-005,2025-12-08,1297.44,4,3,324.36,Monday,False,False
m-005,2025-12-09,418.86,1,1,418.86,Tuesday,False,False
m-005,2025-12-10,942.87,2,0,471.44,Wednesday,False,False
m-005,2025-12-11,1493.26,4,2,373.32,Thursday,False,False
m-005,2025-12-12,2030.97,6,5,338.5,Friday,False,False
m-005,2025-12-13,2140.17,12,7,178.35,Saturday,True,False
m-005,2025-12-14,1624.23,7,2,232.03,Sunday,True,False
m-005,2025-12-15,2968.85,6,5,494.81,Monday,False,False
m-005,2025-12-16,1267.22,4,2,316.8,Tuesday,False,False
m-005,2025-12-17,1429.6,7,5,204.23,Wednesday,False,False
m-005,2025-12-18,682.35,2,1,341.17,Thursday,False,False
m-005,2025-12-19,1781.94,6,3,296.99,Friday,False,False
m-005,2025-12-20,1401.35,4,2,350.34,Saturday,True,False
m-005,2025-12-21,1579.56,8,5,197.44,Sunday,True,False
m-005,2025-12-22,2493.38,4,3,623.34,Monday,False,False
m-005,2025-12-23,377.33,2,1,188.67,Tuesday,False,False
m-005,2025-12-24,268.6,3,3,89.53,Wednesday,False,False
m-005,2025-12-25,1195.44,6,3,199.24,Thursday,False,True
m-005,2025-12-26,1365.46,5,3,273.09,Friday,False,False
m-005,2025-12-27,957.51,6,4,159.58,Saturday,True,False
m-005,2025-12-28,107.27,1,1,107.27,Sunday,True,False
m-005,2025-12-29,632.0,1,1,632.0,Monday,False,False
m-005,2025-12-30,1121.48,5,2,224.3,Tuesday,False,False
m-005,2025-12-31,900.76,5,4,180.15,Wednesday,False,True
m-005,2026-01-01,85.02,1,1,85.02,Thursday,False,True
m-005,2026-01-02,1710.51,5,5,342.1,Friday,False,False
m-005,2026-01-03,1198.48,6,3,199.75,Saturday,True,False
m-005,2026-01-04,3846.4,9,6,427.38,Sunday,True,False
m-005,2026-01-05,342.62,1,0,342.62,Monday,False,False
m-005,2026-01-06,277.31,2,1,138.66,Tuesday,False,False
m-005,2026-01-07,356.8,2,2,178.4,Wednesday,False,False
m-005,2026-01-08,314.29,1,0,314.29,Thursday,False,False
m-005,2026-01-09,1198.01,4,4,299.5,Friday,False,False
m-005,2026-01-10,776.44,6,6,129.41,Saturday,True,False
m-005,2026-01-11,382.21,3,1,127.4,Sunday,True,False
m-005,2026-01-12,763.42,3,3,254.47,Monday,False,False
m-005,2026-01-13,579.84,3,3,193.28,Tuesday,False,False
m-005,2026-01-14,1137.6,8,4,142.2,Wednesday,False,True
m-005,2026-01-17,42.51,1,1,42.51,Saturday,True,False
m-005,2026-01-18,872.67,5,4,174.53,Sunday,True,False
m-005,2026-01-19,1914.07,4,3,478.52,Monday,False,False
m-005,2026-01-20,2329.11,5,3,465.82,Tuesday,False,False
m-005,2026-01-21,2890.73,8,7,361.34,Wednesday,False,False
m-005,2026-01-22,942.87,1,1,942.87,Thursday,False,False
m-005,2026-01-23,711.01,3,1,237.0,Friday,False,False
m-005,2026-01-24,549.13,3,3,183.04,Saturday,True,False
m-005,2026-01-25,1482.64,4,4,370.66,Sunday,True,False
m-005,2026-01-26,171.16,2,1,85.58,Monday,False,False
m-005,2026-01-27,1233.48,4,3,308.37,Tuesday,False,False
m-005,2026-01-28,845.2,2,1,422.6,Wednesday,False,False
m-005,2026-01-29,946.29,2,1,473.14,Thursday,False,False
m-005,2026-01-30,548.88,2,2,274.44,Friday,False,False
m-005,2026-01-31,1363.16,7,4,194.74,Saturday,True,False
m-005,2026-02-01,1422.66,5,2,284.53,Sunday,True,False
m-005,2026-02-02,1034.24,3,3,344.75,Monday,False,False
m-005,2026-02-03,2092.25,7,7,298.89,Tuesday,False,False
m-005,2026-02-04,502.29,2,1,251.14,Wednesday,False,False
m-005,2026-02-05,63.04,1,0,63.04,Thursday,False,False
m-005,2026-02-06,1424.66,3,1,474.89,Friday,False,False
m-005,2026-02-07,1971.0,7,3,281.57,Saturday,True,False
m-005,2026-02-08,940.67,5,3,188.13,Sunday,True,False
m-005,2026-02-09,1475.12,4,3,368.78,Monday,False,False
m-005,2026-02-10,1422.96,3,2,474.32,Tuesday,False,False
m-005,2026-02-11,1390.08,3,3,463.36,Wednesday,False,False
m-005,2026-02-12,265.56,2,2,132.78,Thursday,False,False
m-005,2026-02-13,633.59,4,4,158.4,Friday,False,False
m-005,2026-02-14,4263.09,8,6,532.89,Saturday,True,False
m-005,2026-02-15,1286.2,3,2,428.73,Sunday,True,False
m-005,2026-02-16,106.6,1,0,106.6,Monday,False,False
m-005,2026-02-17,594.16,3,2,198.05,Tuesday,False,False
m-005,2026-02-18,630.67,4,3,157.67,Wednesday,False,False
m-005,2026-02-20,560.63,4,4,140.16,Friday,False,False
m-005,2026-02-21,2179.72,6,5,363.29,Saturday,True,False
m-005,2026-02-22,1531.81,3,1,510.6,Sunday,True,False
m-005,2026-02-23,429.08,1,1,429.08,Monday,False,False
m-005,2026-02-24,460.43,3,2,153.48,Tuesday,False,False
m-005,2026-02-25,1478.55,4,2,369.64,Wednesday,False,False
m-005,2026-02-26,247.41,1,0,247.41,Thursday,False,False
m-005,2026-02-27,88.45,2,2,44.22,Friday,False,False
m-005,2026-02-28,3304.89,10,7,330.49,Saturday,True,False
m-005,2026-03-01,1015.09,8,6,126.89,Sunday,True,False
m-005,2026-03-02,1675.8,7,5,239.4,Monday,False,False
m-005,2026-03-03,1740.88,2,2,870.44,Tuesday,False,False
m-005,2026-03-04,663.09,3,2,221.03,Wednesday,False,True
m-005,2026-03-05,1800.73,5,1,360.15,Thursday,False,False
m-005,2026-03-06,3754.91,6,4,625.82,Friday,False,False
m-005,2026-03-07,845.67,4,2,211.42,Saturday,True,False
m-005,2026-03-08,787.33,4,4,196.83,Sunday,True,False
m-005,2026-03-09,321.14,2,1,160.57,Monday,False,False
m-005,2026-03-10,656.91,2,0,328.46,Tuesday,False,False
m-005,2026-03-11,2041.53,6,3,340.26,Wednesday,False,False
m-005,2026-03-12,377.33,2,1,188.67,Thursday,False,False
m-005,2026-03-13,974.56,5,3,194.91,Friday,False,False
m-005,2026-03-14,1005.91,3,1,335.3,Saturday,True,False
m-005,2026-03-15,1471.05,5,5,294.21,Sunday,True,False
m-005,2026-03-16,63.04,1,1,63.04,Monday,False,False
m-005,2026-03-17,869.97,3,3,289.99,Tuesday,False,False
m-005,2026-03-18,371.96,3,3,123.99,Wednesday,False,False
m-005,2026-03-19,570.35,3,2,190.12,Thursday,False,False
m-005,2026-03-20,2708.66,5,5,541.73,Friday,False,True
m-005,2026-03-22,161.33,2,1,80.66,Sunday,True,False
m-005,2026-03-23,795.67,4,4,198.92,Monday,False,False
m-005,2026-03-24,610.41,4,2,152.6,Tuesday,False,False
m-005,2026-03-25,758.56,3,2,252.85,Wednesday,False,False
m-005,2026-03-26,841.27,4,2,210.32,Thursday,False,False
m-005,2026-03-27,965.9,4,2,241.48,Friday,False,False
m-005,2026-03-28,988.77,5,3,197.75,Saturday,True,False
m-005,2026-03-29,956.98,3,2,318.99,Sunday,True,False
m-005,2026-03-30,986.01,3,1,328.67,Monday,False,False
m-005,2026-03-31,1295.54,5,3,259.11,Tuesday,False,False
m-005,2026-04-01,203.76,2,2,101.88,Wednesday,False,False
m-005,2026-04-02,106.6,1,0,106.6,Thursday,False,False
m-005,2026-04-03,1396.22,3,2,465.41,Friday,False,False
m-005,2026-04-04,2345.43,4,2,586.36,Saturday,True,False
m-005,2026-04-05,1415.06,6,3,235.84,Sunday,True,False
m-005,2026-04-06,310.45,2,1,155.22,Monday,False,False
m-005,2026-04-07,291.64,3,0,97.21,Tuesday,False,False
m-005,2026-04-08,4394.09,4,2,1098.52,Wednesday,False,False
m-005,2026-04-10,632.0,1,1,632.0,Friday,False,False
m-005,2026-04-11,161.33,2,1,80.66,Saturday,True,False
m-005,2026-04-12,2027.51,4,2,506.88,Sunday,True,False
m-005,2026-04-13,63.04,1,1,63.04,Monday,False,False
m-005,2026-04-14,157.42,2,1,78.71,Tuesday,False,False
m-005,2026-04-15,511.21,3,3,170.4,Wednesday,False,False
m-005,2026-04-16,1266.62,5,4,253.32,Thursday,False,False
m-005,2026-04-17,1510.11,4,3,377.53,Friday,False,False
m-005,2026-04-19,628.28,4,2,157.07,Sunday,True,False
m-005,2026-04-20,316.38,3,1,105.46,Monday,False,False
m-005,2026-04-21,1215.69,3,3,405.23,Tuesday,False,False
m-005,2026-04-22,385.84,3,1,128.61,Wednesday,False,False
m-005,2026-04-23,2528.21,3,1,842.74,Thursday,False,False
m-005,2026-04-24,2650.62,5,3,530.12,Friday,False,False
m-005,2026-04-25,427.74,4,2,106.94,Saturday,True,False
m-005,2026-04-26,2053.84,5,3,410.77,Sunday,True,False
m-005,2026-04-27,916.8,4,4,229.2,Monday,False,False
m-005,2026-04-28,448.21,5,4,89.64,Tuesday,False,False
m-005,2026-04-29,158.96,1,1,158.96,Wednesday,False,False
m-005,2026-04-30,1792.16,5,2,358.43,Thursday,False,False
m-005,2026-05-01,425.19,3,1,141.73,Friday,False,False
m-005,2026-05-02,25.41,1,1,25.41,Saturday,True,False
m-005,2026-05-03,490.38,3,2,163.46,Sunday,True,False
m-005,2026-05-04,644.09,3,3,214.7,Monday,False,False
m-005,2026-05-05,127.53,1,1,127.53,Tuesday,False,False
m-005,2026-05-06,989.64,2,1,494.82,Wednesday,False,False
m-005,2026-05-07,110.43,3,2,36.81,Thursday,False,False
m-005,2026-05-08,1928.25,3,1,642.75,Friday,False,False
m-005,2026-05-09,1878.93,7,4,268.42,Saturday,True,False
m-005,2026-05-10,632.0,1,0,632.0,Sunday,True,False
m-005,2026-05-11,1515.25,5,3,303.05,Monday,False,False
m-005,2026-05-12,841.78,3,2,280.59,Tuesday,False,False
m-005,2026-05-13,1108.88,4,3,277.22,Wednesday,False,False
m-005,2026-05-14,1290.5,6,6,215.08,Thursday,False,False
m-005,2026-05-15,1252.9,4,2,313.23,Friday,False,False
m-005,2026-05-16,1818.82,4,3,454.71,Saturday,True,False
m-005,2026-05-17,1140.13,6,4,190.02,Sunday,True,False
m-005,2026-05-18,2486.03,3,3,828.68,Monday,False,False
m-005,2026-05-19,1501.14,3,2,500.38,Tuesday,False,False
m-005,2026-05-20,946.29,2,1,473.14,Wednesday,False,False
m-005,2026-05-21,213.2,1,0,213.2,Thursday,False,False
m-005,2026-05-22,209.43,1,1,209.43,Friday,False,False
m-005,2026-05-23,951.83,5,3,190.37,Saturday,True,False
m-005,2026-05-24,1814.04,5,4,362.81,Sunday,True,False
m-005,2026-05-25,477.63,5,4,95.53,Monday,False,False
m-005,2026-05-26,426.04,2,1,213.02,Tuesday,False,False
m-005,2026-05-27,317.92,1,0,317.92,Wednesday,False,False
m-005,2026-05-28,1095.62,4,4,273.91,Thursday,False,False
m-005,2026-05-29,492.12,2,1,246.06,Friday,False,False
m-005,2026-05-30,2581.71,9,8,286.86,Saturday,True,False
m-005,2026-05-31,913.94,4,2,228.48,Sunday,True,False
m-005,2026-06-01,938.1,6,5,156.35,Monday,False,False
m-005,2026-06-02,789.24,4,3,197.31,Tuesday,False,False
m-005,2026-06-04,590.53,3,2,196.84,Thursday,False,False
m-005,2026-06-05,605.6,4,4,151.4,Friday,False,False
m-005,2026-06-06,971.7,3,2,323.9,Saturday,True,False
m-005,2026-06-07,222.0,2,0,111.0,Sunday,True,False
m-005,2026-06-08,1791.49,3,2,597.16,Monday,False,False
m-005,2026-06-09,942.87,1,1,942.87,Tuesday,False,False
m-005,2026-06-10,106.6,1,1,106.6,Wednesday,False,False
m-005,2026-06-11,1327.04,3,3,442.35,Thursday,False,False
m-005,2026-06-12,734.89,2,1,367.44,Friday,False,False
m-005,2026-06-13,1289.41,2,1,644.71,Saturday,True,False
m-005,2026-06-14,1659.86,2,1,829.93,Sunday,True,False
m-005,2026-06-15,107.27,1,1,107.27,Monday,False,False
m-005,2026-06-16,1370.48,1,1,1370.48,Tuesday,False,False
m-005,2026-06-17,1084.55,4,3,271.14,Wednesday,False,False
m-005,2026-06-18,5737.35,6,4,956.22,Thursday,False,False
m-005,2026-06-19,892.88,4,2,223.22,Friday,False,False
m-005,2026-06-20,686.06,2,2,343.03,Saturday,True,False
m-005,2026-06-21,1280.2,6,6,213.37,Sunday,True,False
m-005,2026-06-22,1058.04,3,3,352.68,Monday,False,False
m-005,2026-06-23,3062.59,6,5,510.43,Tuesday,False,False
m-005,2026-06-24,1866.78,5,4,373.36,Wednesday,False,False
m-005,2026-06-25,149.11,2,2,74.55,Thursday,False,False
m-005,2026-06-26,1580.03,3,3,526.68,Friday,False,False
m-005,2026-06-27,2411.73,5,4,482.35,Saturday,True,False
m-005,2026-06-28,616.15,4,1,154.04,Sunday,True,False
m-005,2026-06-29,675.82,5,3,135.16,Monday,False,False
m-005,2026-06-30,435.02,3,1,145.01,Tuesday,False,False
m-005,2026-07-01,450.74,2,2,225.37,Wednesday,False,False
m-005,2026-07-02,429.08,1,1,429.08,Thursday,False,False
m-005,2026-07-03,380.96,2,1,190.48,Friday,False,False
m-005,2026-07-04,1194.74,4,2,298.68,Saturday,True,False
m-005,2026-07-05,720.86,5,4,144.17,Sunday,True,False
m-005,2026-07-06,1496.09,5,4,299.22,Monday,False,False
m-005,2026-07-07,1511.41,2,2,755.7,Tuesday,False,False
m-005,2026-07-08,354.01,2,1,177.0,Wednesday,False,False
m-005,2026-07-09,3461.15,6,6,576.86,Thursday,False,False
m-005,2026-07-10,861.93,3,0,287.31,Friday,False,False
m-005,2026-07-11,1291.81,5,2,258.36,Saturday,True,False
m-005,2026-07-12,583.11,5,4,116.62,Sunday,True,False
m-005,2026-07-13,222.0,2,1,111.0,Monday,False,False
m-005,2026-07-14,3000.66,6,5,500.11,Tuesday,False,False
m-005,2026-07-15,411.74,4,3,102.94,Wednesday,False,False
m-005,2026-07-16,2564.88,8,6,320.61,Thursday,False,False
m-005,2026-07-17,342.62,1,1,342.62,Friday,False,False
m-005,2026-07-18,1039.25,3,3,346.42,Saturday,True,False
m-005,2026-07-19,898.1,5,3,179.62,Sunday,True,False
m-005,2026-07-20,1361.16,4,3,340.29,Monday,False,False
m-005,2026-07-21,335.51,3,2,111.84,Tuesday,False,False
m-005,2026-07-22,149.11,2,1,74.55,Wednesday,False,False
m-005,2026-07-23,2340.58,4,4,585.14,Thursday,False,False
m-005,2026-07-24,649.8,3,2,216.6,Friday,False,False
m-005,2026-07-25,1452.75,6,3,242.12,Saturday,True,False
m-005,2026-07-26,1286.94,3,2,428.98,Sunday,True,False
m-005,2026-07-27,1216.38,6,3,202.73,Monday,False,False
m-005,2026-07-28,1289.2,4,2,322.3,Tuesday,False,False
m-005,2026-07-29,373.86,3,2,124.62,Wednesday,False,False
m-005,2026-07-30,771.33,3,2,257.11,Thursday,False,False
m-005,2026-07-31,1239.84,5,4,247.97,Friday,False,False
m-005,2026-08-01,875.17,7,6,125.02,Saturday,True,False
m-005,2026-08-02,1618.22,2,2,809.11,Sunday,True,False
m-005,2026-08-03,342.62,1,1,342.62,Monday,False,False
m-005,2026-08-04,636.1,3,2,212.03,Tuesday,False,False
m-005,2026-08-05,2526.08,4,3,631.52,Wednesday,False,False
m-005,2026-08-06,4145.89,4,4,1036.47,Thursday,False,False
m-005,2026-08-07,453.37,4,4,113.34,Friday,False,False
m-005,2026-08-08,1289.82,4,3,322.46,Saturday,True,False
m-005,2026-08-09,2230.07,7,6,318.58,Sunday,True,False
m-005,2026-08-10,1623.35,6,3,270.56,Monday,False,False
m-005,2026-08-11,1362.47,4,2,340.62,Tuesday,False,False
m-005,2026-08-12,1215.05,4,2,303.76,Wednesday,False,False
m-005,2026-08-13,771.19,4,3,192.8,Thursday,False,False
m-005,2026-08-14,290.97,3,2,96.99,Friday,False,False
m-005,2026-08-15,696.29,3,3,232.1,Saturday,True,True
m-005,2026-08-16,2084.95,7,4,297.85,Sunday,True,False
m-005,2026-08-17,1082.74,4,3,270.68,Monday,False,False
m-005,2026-08-18,1053.27,3,2,351.09,Tuesday,False,False
m-005,2026-08-19,1050.92,2,1,525.46,Wednesday,False,False
