merchant_id,date,hour,transactions_count,total_revenue,avg_order_value,refund_count,day_of_week,day_of_week_num,is_weekend,rolling_24h_tx_mean,rolling_24h_tx_std,rolling_24h_rev_mean,rolling_24h_rev_std,z_score_tx,z_score_revenue,drop_ratio_vs_expected,is_anomaly,anomaly_type,severity,split
m-008,2025-11-10,19,1,1686.41,1686.41,0,Monday,0,0,1.25,0.53,2857.13,5517.72,-0.47,-0.21,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-11-11,9,1,816.98,816.98,0,Tuesday,1,0,1.21,0.51,2788.15,5521.74,-0.41,-0.36,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-11-11,12,1,1207.84,1207.84,0,Tuesday,1,0,1.17,0.48,2636.33,5523.84,-0.35,-0.26,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-11-11,19,1,266.13,266.13,0,Tuesday,1,0,1.17,0.48,2616.39,5528.28,-0.35,-0.43,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-11-11,21,1,860.33,860.33,0,Tuesday,1,0,1.17,0.48,2603.84,5533.48,-0.35,-0.32,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-11-12,9,1,1942.06,1942.06,0,Wednesday,2,0,1.12,0.45,2408.49,5507.7,-0.27,-0.08,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-12,17,1,860.33,860.33,0,Wednesday,2,0,1.12,0.45,2419.15,5506.49,-0.27,-0.28,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-12,18,1,266.13,266.13,0,Wednesday,2,0,1.12,0.45,2443.9,5497.71,-0.27,-0.4,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-13,9,1,567.43,567.43,0,Thursday,3,0,1.12,0.45,2419.15,5506.49,-0.27,-0.34,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-13,19,1,1942.06,1942.06,0,Thursday,3,0,1.12,0.45,2419.15,5506.49,-0.27,-0.09,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-14,7,1,1207.84,1207.84,0,Friday,4,0,1.12,0.45,2464.22,5497.59,-0.27,-0.23,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-14,8,1,2774.3,2774.3,0,Friday,4,0,1.12,0.45,2398.95,5503.05,-0.27,0.07,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-14,17,1,567.43,567.43,0,Friday,4,0,1.12,0.45,2478.7,5493.64,-0.27,-0.35,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-14,21,1,567.43,567.43,0,Friday,4,0,1.12,0.45,1352.6,1261.42,-0.27,-0.62,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-15,9,2,3372.82,1686.41,0,Saturday,5,1,1.08,0.41,1226.61,1176.23,2.24,1.82,0.852,0,NORMAL,NONE,TRAIN
m-008,2025-11-15,14,2,3628.47,1814.24,0,Saturday,5,1,1.12,0.45,1331.3,1251.61,1.96,1.84,0.786,0,NORMAL,NONE,TRAIN
m-008,2025-11-15,18,2,1633.96,816.98,0,Saturday,5,1,1.17,0.48,1412.22,1335.53,1.73,0.17,0.709,0,NORMAL,NONE,TRAIN
m-008,2025-11-16,8,1,860.33,860.33,0,Sunday,6,1,1.21,0.51,1364.7,1304.9,-0.41,-0.39,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-11-16,10,1,1942.06,1942.06,0,Sunday,6,1,1.21,0.51,1376.9,1298.47,-0.41,0.44,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-11-16,11,1,816.98,816.98,0,Sunday,6,1,1.12,0.34,1227.27,961.99,-0.35,-0.43,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-16,13,1,266.13,266.13,0,Sunday,6,1,1.12,0.34,1227.27,961.99,-0.35,-1.0,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-16,15,1,1686.41,1686.41,0,Sunday,6,1,1.12,0.34,1227.27,961.99,-0.35,0.48,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-16,17,1,1207.84,1207.84,0,Sunday,6,1,1.12,0.34,1286.45,943.81,-0.35,-0.08,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-16,19,1,860.33,860.33,0,Sunday,6,1,1.12,0.34,1313.13,931.57,-0.35,-0.49,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-17,13,1,1207.84,1207.84,0,Monday,0,0,1.12,0.34,1325.33,923.26,-0.35,-0.13,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-17,18,1,1942.06,1942.06,0,Monday,0,0,1.12,0.34,1305.39,920.28,-0.35,0.69,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-17,20,1,1686.41,1686.41,0,Monday,0,0,1.12,0.34,1352.27,922.97,-0.35,0.36,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-18,9,1,1686.41,1686.41,0,Tuesday,1,0,1.12,0.34,1372.21,924.89,-0.35,0.34,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-18,10,1,567.43,567.43,0,Tuesday,1,0,1.12,0.34,1431.39,896.02,-0.35,-0.96,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-18,18,1,1207.84,1207.84,0,Tuesday,1,0,1.12,0.34,1419.19,906.08,-0.35,-0.23,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-19,18,1,1207.84,1207.84,0,Wednesday,2,0,1.12,0.34,1388.59,900.03,-0.35,-0.2,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-20,8,1,1942.06,1942.06,0,Thursday,3,0,1.12,0.34,1403.07,893.94,-0.35,0.6,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-20,9,1,567.43,567.43,0,Thursday,3,0,1.12,0.34,1472.9,866.3,-0.35,-1.05,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-20,13,1,2774.3,2774.3,0,Thursday,3,0,1.12,0.34,1472.9,866.3,-0.35,1.5,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-20,20,1,860.33,860.33,0,Thursday,3,0,1.12,0.34,1507.58,901.82,-0.35,-0.72,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-21,9,2,2208.19,1104.1,0,Friday,4,0,1.12,0.34,1493.1,909.6,2.59,0.79,0.786,0,NORMAL,NONE,TRAIN
m-008,2025-11-21,11,2,1083.11,541.56,0,Friday,4,0,1.17,0.38,1469.51,881.85,2.18,-0.44,0.709,0,NORMAL,NONE,TRAIN
m-008,2025-11-21,14,1,1207.84,1207.84,0,Friday,4,0,1.21,0.41,1491.0,865.03,-0.51,-0.33,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-11-21,20,1,816.98,816.98,0,Friday,4,0,1.21,0.41,1517.68,844.95,-0.51,-0.83,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-11-22,11,1,567.43,567.43,0,Saturday,5,1,1.17,0.38,1411.19,757.51,-0.45,-1.11,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-11-22,12,1,2774.3,2774.3,0,Saturday,5,1,1.12,0.34,1283.65,611.59,-0.35,2.44,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-22,13,1,816.98,816.98,0,Saturday,5,1,1.08,0.28,1331.16,680.42,-0.29,-0.76,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-11-22,17,1,816.98,816.98,0,Saturday,5,1,1.08,0.28,1329.36,681.78,-0.29,-0.75,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-11-22,18,1,860.33,860.33,0,Saturday,5,1,1.08,0.28,1282.48,676.47,-0.29,-0.62,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-11-22,19,1,266.13,266.13,0,Saturday,5,1,1.08,0.28,1284.28,675.23,-0.29,-1.51,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-11-23,13,1,1686.41,1686.41,0,Sunday,6,1,1.08,0.28,1284.28,675.23,-0.29,0.6,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-11-23,14,2,2802.39,1401.2,0,Sunday,6,1,1.08,0.28,1284.28,675.23,3.29,2.25,0.852,0,NORMAL,NONE,TRAIN
m-008,2025-11-24,6,1,266.13,266.13,0,Monday,0,0,1.12,0.34,1350.72,742.48,-0.35,-1.46,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-24,13,1,1686.41,1686.41,0,Monday,0,0,1.12,0.34,1325.96,768.98,-0.35,0.47,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-24,14,1,816.98,816.98,0,Monday,0,0,1.12,0.34,1345.9,771.98,-0.35,-0.69,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-24,15,1,1942.06,1942.06,0,Monday,0,0,1.12,0.34,1299.03,768.36,-0.35,0.84,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-25,8,1,567.43,567.43,0,Tuesday,1,0,1.12,0.34,1309.68,775.7,-0.35,-0.96,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-25,12,1,2774.3,2774.3,0,Tuesday,1,0,1.12,0.34,1263.05,785.64,-0.35,1.92,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-25,13,1,2774.3,2774.3,0,Tuesday,1,0,1.12,0.34,1355.01,828.65,-0.35,1.71,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-25,19,1,816.98,816.98,0,Tuesday,1,0,1.12,0.34,1420.28,876.85,-0.35,-0.69,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-26,14,1,1942.06,1942.06,0,Wednesday,2,0,1.12,0.34,1403.99,884.56,-0.35,0.61,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-27,17,2,4716.36,2358.18,0,Thursday,3,0,1.12,0.34,1403.99,884.56,2.59,3.74,0.786,0,NORMAL,NONE,TRAIN
m-008,2025-11-28,11,2,5548.6,2774.3,0,Friday,4,0,1.17,0.38,1576.86,1094.47,2.18,3.63,0.709,0,NORMAL,NONE,TRAIN
m-008,2025-11-28,22,1,266.13,266.13,0,Friday,4,0,1.21,0.41,1692.46,1344.41,-0.51,-1.06,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-11-29,8,1,266.13,266.13,0,Saturday,5,1,1.21,0.41,1667.7,1365.7,-0.51,-1.03,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-11-29,13,1,860.33,860.33,0,Saturday,5,1,1.17,0.38,1586.78,1389.61,-0.45,-0.52,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-11-29,19,1,567.43,567.43,0,Saturday,5,1,1.12,0.34,1577.5,1393.86,-0.35,-0.72,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-30,8,1,1207.84,1207.84,0,Sunday,6,1,1.12,0.34,1550.82,1407.31,-0.35,-0.24,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-30,12,1,1942.06,1942.06,0,Sunday,6,1,1.12,0.34,1567.1,1400.69,-0.35,0.27,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-30,15,1,860.33,860.33,0,Sunday,6,1,1.12,0.34,1624.38,1386.07,-0.35,-0.55,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-11-30,20,2,1427.76,713.88,0,Sunday,6,1,1.12,0.34,1544.63,1372.02,2.59,-0.09,0.786,0,NORMAL,NONE,TRAIN
m-008,2025-12-01,9,1,816.98,816.98,0,Monday,0,0,1.17,0.38,1570.08,1363.57,-0.45,-0.55,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-12-01,11,1,2774.3,2774.3,0,Monday,0,0,1.17,0.38,1570.08,1363.57,-0.45,0.88,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-12-01,13,1,266.13,266.13,0,Monday,0,0,1.17,0.38,1649.83,1376.17,-0.45,-1.01,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-12-01,14,3,3114.17,1038.06,0,Monday,0,0,1.17,0.38,1649.83,1376.17,4.82,1.06,1.564,0,NORMAL,NONE,TRAIN
m-008,2025-12-02,9,2,3628.47,1814.24,0,Tuesday,1,0,1.25,0.53,1709.32,1408.31,1.42,1.36,0.6,0,NORMAL,NONE,TRAIN
m-008,2025-12-02,10,1,1207.84,1207.84,0,Tuesday,1,0,1.25,0.53,1743.74,1445.78,-0.47,-0.37,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-02,15,1,266.13,266.13,0,Tuesday,1,0,1.25,0.53,1782.97,1416.41,-0.47,-1.07,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-02,16,1,1686.41,1686.41,0,Tuesday,1,0,1.25,0.53,1723.8,1449.9,-0.47,-0.03,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-02,17,1,266.13,266.13,0,Tuesday,1,0,1.25,0.53,1760.02,1437.06,-0.47,-1.04,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-03,10,1,816.98,816.98,0,Wednesday,2,0,1.25,0.53,1690.19,1468.21,-0.47,-0.59,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-03,11,1,860.33,860.33,0,Wednesday,2,0,1.25,0.53,1700.59,1460.78,-0.47,-0.58,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-03,12,1,1942.06,1942.06,0,Wednesday,2,0,1.25,0.53,1620.84,1451.83,-0.47,0.22,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-03,14,1,567.43,567.43,0,Wednesday,2,0,1.25,0.53,1586.16,1432.9,-0.47,-0.71,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-04,19,1,567.43,567.43,0,Thursday,3,0,1.25,0.53,1575.77,1439.61,-0.47,-0.7,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-05,16,1,860.33,860.33,0,Friday,4,0,1.25,0.53,1518.49,1451.7,-0.47,-0.45,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-05,17,1,1942.06,1942.06,0,Friday,4,0,1.21,0.51,1357.82,1286.35,-0.41,0.45,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-05,21,1,860.33,860.33,0,Friday,4,0,1.17,0.48,1207.55,939.36,-0.35,-0.37,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-12-06,9,1,1686.41,1686.41,0,Saturday,5,1,1.17,0.48,1232.31,921.12,-0.35,0.49,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-12-06,13,2,1083.11,541.56,0,Saturday,5,1,1.17,0.48,1291.49,901.77,1.73,-0.23,0.709,0,NORMAL,NONE,TRAIN
m-008,2025-12-06,18,1,1942.06,1942.06,1,Saturday,5,1,1.21,0.51,1300.77,898.28,-0.41,0.71,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-07,13,2,1775.27,887.64,0,Sunday,6,1,1.21,0.51,1358.04,893.3,1.55,0.47,0.653,0,NORMAL,NONE,TRAIN
m-008,2025-12-07,14,1,1207.84,1207.84,0,Sunday,6,1,1.25,0.53,1381.69,896.65,-0.47,-0.19,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-07,19,1,266.13,266.13,0,Sunday,6,1,1.25,0.53,1351.1,889.19,-0.47,-1.22,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-08,8,1,266.13,266.13,0,Monday,0,0,1.25,0.53,1326.34,911.45,-0.47,-1.16,-0.2,0,NORMAL,NONE,TRAIN
m-008,2025-12-08,9,1,567.43,567.43,0,Monday,0,0,1.21,0.51,1277.94,936.33,-0.41,-0.76,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-08,11,1,1686.41,1686.41,0,Monday,0,0,1.21,0.51,1267.54,943.03,-0.41,0.44,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-09,11,1,1207.84,1207.84,0,Tuesday,1,0,1.21,0.51,1222.21,892.24,-0.41,-0.02,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-09,21,1,1207.84,1207.84,0,Tuesday,1,0,1.21,0.51,1261.45,868.76,-0.41,-0.06,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-09,22,1,816.98,816.98,0,Tuesday,1,0,1.12,0.34,1182.02,773.98,-0.35,-0.47,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-11,10,2,3149.9,1574.95,0,Thursday,3,0,1.08,0.28,1064.87,574.71,3.29,3.63,0.852,0,NORMAL,NONE,TRAIN
m-008,2025-12-11,20,1,1686.41,1686.41,0,Thursday,3,0,1.12,0.34,1145.79,715.25,-0.35,0.76,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-12,14,1,266.13,266.13,0,Friday,4,0,1.12,0.34,1204.97,697.85,-0.35,-1.35,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-12,16,1,1942.06,1942.06,0,Friday,4,0,1.12,0.34,1145.79,715.25,-0.35,1.11,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-13,11,1,266.13,266.13,0,Saturday,5,1,1.12,0.34,1215.62,707.41,-0.35,-1.34,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-13,13,1,567.43,567.43,0,Saturday,5,1,1.12,0.34,1192.67,729.49,-0.35,-0.86,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-13,16,1,1686.41,1686.41,0,Saturday,5,1,1.12,0.34,1180.46,737.7,-0.35,0.69,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-13,17,1,2774.3,2774.3,0,Saturday,5,1,1.12,0.34,1169.81,728.01,-0.35,2.2,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-14,13,1,2774.3,2774.3,0,Sunday,6,1,1.12,0.34,1261.77,785.7,-0.35,1.93,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-14,14,1,266.13,266.13,0,Sunday,6,1,1.12,0.34,1353.72,828.86,-0.35,-1.31,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-14,15,1,1207.84,1207.84,0,Sunday,6,1,1.12,0.34,1328.96,852.77,-0.35,-0.14,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-14,18,2,1952.54,976.27,0,Sunday,6,1,1.12,0.34,1298.37,842.93,2.59,0.78,0.786,0,NORMAL,NONE,TRAIN
m-008,2025-12-14,19,1,266.13,266.13,0,Sunday,6,1,1.17,0.38,1343.88,847.72,-0.45,-1.27,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-12-15,9,1,1942.06,1942.06,0,Monday,0,0,1.17,0.38,1284.7,872.0,-0.45,0.75,-0.145,0,NORMAL,NONE,TRAIN
m-008,2025-12-15,10,1,816.98,816.98,0,Monday,0,0,1.12,0.34,1320.49,880.94,-0.35,-0.57,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-15,16,1,816.98,816.98,0,Monday,0,0,1.12,0.34,1273.61,876.35,-0.35,-0.52,-0.107,0,NORMAL,NONE,TRAIN
m-008,2025-12-15,20,1,266.13,266.13,0,Monday,0,0,1.08,0.28,1233.68,874.33,-0.29,-1.11,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-17,8,1,816.98,816.98,0,Wednesday,2,0,1.08,0.28,1194.44,896.39,-0.29,-0.42,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-17,9,1,1207.84,1207.84,0,Wednesday,2,0,1.08,0.28,1217.39,878.46,-0.29,-0.01,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-17,11,1,816.98,816.98,0,Wednesday,2,0,1.08,0.28,1256.63,854.84,-0.29,-0.51,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-17,18,1,1686.41,1686.41,0,Wednesday,2,0,1.08,0.28,1267.03,847.58,-0.29,0.49,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-18,19,1,2774.3,2774.3,0,Thursday,3,0,1.08,0.28,1267.03,847.58,-0.29,1.78,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-18,20,1,816.98,816.98,0,Thursday,3,0,1.08,0.28,1332.3,901.43,-0.29,-0.57,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-19,10,1,1942.06,1942.06,0,Friday,4,0,1.08,0.28,1316.01,907.28,-0.29,0.69,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-19,12,2,3591.28,1795.64,0,Friday,4,0,1.08,0.28,1362.89,909.44,3.29,2.45,0.852,0,NORMAL,NONE,TRAIN
m-008,2025-12-19,18,1,266.13,266.13,0,Friday,4,0,1.08,0.28,1381.28,950.68,-0.29,-1.17,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-20,12,1,567.43,567.43,0,Saturday,5,1,1.08,0.28,1322.1,974.76,-0.29,-0.77,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-20,17,1,1942.06,1942.06,0,Saturday,5,1,1.08,0.28,1334.66,962.43,-0.29,0.63,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-20,18,1,1942.06,1942.06,0,Saturday,5,1,1.08,0.28,1334.66,962.43,-0.29,0.63,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-21,8,1,1942.06,1942.06,0,Sunday,6,1,1.08,0.28,1404.49,942.12,-0.29,0.57,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-21,12,1,266.13,266.13,0,Sunday,6,1,1.08,0.28,1461.77,930.73,-0.29,-1.28,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-21,18,1,1686.41,1686.41,0,Sunday,6,1,1.08,0.28,1402.59,960.5,-0.29,0.3,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-22,10,1,860.33,860.33,0,Monday,0,0,1.08,0.28,1357.26,917.67,-0.29,-0.54,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-22,11,1,1207.84,1207.84,0,Monday,0,0,1.08,0.28,1277.51,871.16,-0.29,-0.08,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-22,13,1,816.98,816.98,0,Monday,0,0,1.08,0.28,1316.75,844.42,-0.29,-0.59,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-22,17,1,1942.06,1942.06,0,Monday,0,0,1.08,0.28,1300.46,850.36,-0.29,0.75,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-23,9,1,816.98,816.98,0,Tuesday,1,0,1.04,0.2,1300.02,850.01,-0.2,-0.57,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-23,11,1,266.13,266.13,0,Tuesday,1,0,1.04,0.2,1322.98,828.03,-0.2,-1.28,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-23,12,1,1207.84,1207.84,0,Tuesday,1,0,1.04,0.2,1253.15,844.07,-0.2,-0.05,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-23,16,1,816.98,816.98,0,Tuesday,1,0,1.04,0.2,1269.43,839.04,-0.2,-0.54,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-23,17,1,1942.06,1942.06,1,Tuesday,1,0,1.04,0.2,1269.43,839.04,-0.2,0.8,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-23,18,1,860.33,860.33,0,Tuesday,1,0,1.04,0.2,1339.26,821.47,-0.2,-0.58,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-24,11,1,1207.84,1207.84,0,Wednesday,2,0,1.04,0.2,1341.07,820.31,-0.2,-0.16,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-24,12,1,860.33,860.33,0,Wednesday,2,0,1.04,0.2,1341.07,820.31,-0.2,-0.59,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-24,13,1,1942.06,1942.06,0,Wednesday,2,0,1.04,0.2,1342.88,819.16,-0.2,0.73,-0.038,0,NORMAL,NONE,TRAIN
m-008,2025-12-24,14,2,2503.39,1251.7,0,Wednesday,2,0,1.04,0.2,1353.53,825.46,4.8,1.39,0.923,0,NORMAL,NONE,TRAIN
m-008,2025-12-24,21,1,1207.84,1207.84,0,Wednesday,2,0,1.08,0.28,1342.24,806.83,-0.29,-0.17,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-25,8,1,1207.84,1207.84,0,Thursday,3,0,1.08,0.28,1358.53,799.68,-0.29,-0.19,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-25,11,1,567.43,567.43,0,Thursday,3,0,1.08,0.28,1327.93,790.37,-0.29,-0.96,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-25,12,2,4716.36,2358.18,0,Thursday,3,0,1.04,0.2,1201.94,640.73,4.8,5.49,0.923,1,REVENUE_SPIKE,CRITICAL,TRAIN
m-008,2025-12-25,20,1,567.43,567.43,0,Thursday,3,0,1.08,0.28,1387.37,934.66,-0.29,-0.88,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-25,21,1,816.98,816.98,0,Thursday,3,0,1.08,0.28,1387.37,934.66,-0.29,-0.61,-0.074,0,NORMAL,NONE,TRAIN
m-008,2025-12-26,20,2,3982.14,1991.07,0,Friday,4,0,1.08,0.28,1340.49,933.85,3.29,2.83,0.852,0,NORMAL,NONE,TRAIN
m-008,2025-12-26,21,2,2068.17,1034.08,0,Friday,4,0,1.12,0.34,1425.49,1073.41,2.59,0.6,0.786,0,NORMAL,NONE,TRAIN
m-008,2025-12-27,9,2,1384.41,692.2,0,Saturday,5,1,1.17,0.38,1430.74,1076.35,2.18,-0.04,0.709,0,NORMAL,NONE,TRAIN
m-008,2025-12-27,16,1,1686.41,1686.41,0,Saturday,5,1,1.21,0.41,1477.34,1047.56,-0.51,0.2,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-27,20,1,816.98,816.98,0,Saturday,5,1,1.21,0.41,1477.34,1047.56,-0.51,-0.63,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-28,13,1,860.33,860.33,0,Sunday,6,1,1.21,0.41,1475.53,1048.71,-0.51,-0.59,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-28,16,1,1686.41,1686.41,0,Sunday,6,1,1.21,0.41,1461.05,1054.95,-0.51,0.21,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-28,20,1,1942.06,1942.06,0,Sunday,6,1,1.21,0.41,1497.28,1046.76,-0.51,0.42,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-29,10,1,860.33,860.33,0,Monday,0,0,1.21,0.41,1497.28,1046.76,-0.51,-0.61,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-29,12,1,860.33,860.33,0,Monday,0,0,1.21,0.41,1499.09,1045.57,-0.51,-0.61,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-30,10,1,266.13,266.13,0,Tuesday,1,0,1.21,0.41,1523.84,1021.88,-0.51,-1.23,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-30,16,1,860.33,860.33,0,Tuesday,1,0,1.21,0.41,1484.61,1052.17,-0.51,-0.59,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-30,17,1,860.33,860.33,0,Tuesday,1,0,1.21,0.41,1486.41,1051.01,-0.51,-0.6,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-30,19,1,567.43,567.43,0,Tuesday,1,0,1.21,0.41,1441.34,1053.81,-0.51,-0.83,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-31,9,1,816.98,816.98,0,Wednesday,2,0,1.21,0.41,1429.14,1062.49,-0.51,-0.58,-0.174,0,NORMAL,NONE,TRAIN
m-008,2025-12-31,13,2,2802.39,1401.2,0,Wednesday,2,0,1.21,0.41,1412.85,1069.01,1.93,1.3,0.653,0,NORMAL,NONE,TRAIN
