customer_id,merchant_id,recency_days,frequency,monetary_value,avg_ticket_size,tenure_days,rfm_segment,churn_risk_score
cust-01454,m-001,32,12,2064.03,172.0,352,AT_RISK,11.37
cust-01455,m-001,1,12,1322.71,110.23,249,RETURNING,2.71
cust-01456,m-001,13,13,1213.55,93.35,356,RETURNING,5.78
cust-01457,m-001,33,13,1495.68,115.05,315,AT_RISK,12.59
cust-01458,m-001,4,9,1272.94,141.44,219,RETURNING,4.82
cust-01459,m-001,4,13,1200.63,92.36,282,RETURNING,3.56
cust-01460,m-001,3,8,898.63,112.33,322,RETURNING,4.26
cust-01461,m-001,36,11,1932.3,175.66,341,AT_RISK,13.03
cust-01462,m-001,33,9,1906.9,211.88,300,AT_RISK,13.96
cust-01463,m-001,8,13,1924.76,148.06,361,RETURNING,4.35
cust-01464,m-001,102,9,1195.51,132.83,327,INACTIVE,34.1
cust-01465,m-001,74,14,1818.94,129.92,361,INACTIVE,22.44
cust-01466,m-001,103,13,1632.29,125.56,334,INACTIVE,32.89
cust-01467,m-001,11,8,885.87,110.73,267,RETURNING,7.44
cust-01468,m-001,148,7,928.16,132.59,363,INACTIVE,44.41
cust-01469,m-001,29,18,3251.99,180.67,343,RETURNING,10.01
cust-01470,m-001,112,6,438.83,73.14,294,INACTIVE,42.25
cust-01471,m-001,5,17,1915.16,112.66,364,LOYAL,3.04
cust-01472,m-001,59,10,1017.87,101.79,332,AT_RISK,20.44
cust-01473,m-001,90,17,2912.34,171.31,349,INACTIVE,27.38
cust-01474,m-001,1,13,1541.86,118.6,362,RETURNING,2.42
cust-01475,m-001,120,6,1059.06,176.51,360,INACTIVE,37.53
cust-01476,m-001,18,12,1287.92,107.33,357,RETURNING,7.34
cust-01477,m-001,51,15,1408.02,93.87,362,AT_RISK,15.92
cust-01478,m-001,26,12,1260.8,105.07,352,RETURNING,9.67
cust-01479,m-001,2,19,1990.59,104.77,363,LOYAL,2.05
cust-01480,m-001,8,14,1750.46,125.03,340,RETURNING,4.35
cust-01481,m-001,0,14,1518.69,108.48,321,RETURNING,2.0
cust-01482,m-001,9,16,1462.19,91.39,285,LOYAL,4.91
cust-01483,m-001,48,7,764.9,109.27,304,AT_RISK,19.49
cust-01484,m-001,46,9,723.13,80.35,347,AT_RISK,16.22
cust-01485,m-001,2,13,1620.2,124.63,352,RETURNING,2.71
cust-01486,m-001,26,14,2225.22,158.94,354,RETURNING,9.32
cust-01487,m-001,60,14,1919.95,137.14,286,AT_RISK,22.91
cust-01488,m-001,36,9,1379.68,153.3,359,AT_RISK,13.0
cust-01489,m-001,12,15,1187.83,79.19,362,LOYAL,5.18
cust-01490,m-001,1,17,2039.27,119.96,325,LOYAL,1.97
cust-01491,m-001,2,17,1868.42,109.91,326,LOYAL,2.28
cust-01492,m-001,12,18,2228.84,123.82,352,LOYAL,4.98
cust-01493,m-001,8,13,965.13,74.24,344,RETURNING,4.46
cust-01494,m-001,0,18,1592.5,88.47,343,LOYAL,1.58
cust-01495,m-001,86,6,722.35,120.39,355,INACTIVE,28.44
cust-01496,m-001,6,19,2247.87,118.31,360,LOYAL,3.16
cust-01497,m-001,2,12,1428.95,119.08,319,RETURNING,2.93
cust-01498,m-001,18,10,965.01,96.5,335,RETURNING,8.08
cust-01499,m-001,25,15,1186.17,79.08,308,RETURNING,9.97
cust-01500,m-001,3,17,1803.67,106.1,337,LOYAL,2.55
cust-01501,m-002,106,4,3586.11,896.53,341,INACTIVE,36.99
cust-01502,m-002,88,5,8332.03,1666.41,228,INACTIVE,43.43
cust-01503,m-002,214,5,7780.39,1556.08,356,INACTIVE,64.94
cust-01504,m-002,30,7,6105.17,872.17,316,RETURNING,13.21
cust-01505,m-002,11,6,6704.53,1117.42,330,RETURNING,7.61
cust-01506,m-002,139,6,9313.88,1552.31,310,INACTIVE,48.98
cust-01507,m-002,28,7,11917.57,1702.51,333,RETURNING,12.13
cust-01508,m-002,59,12,12620.48,1051.71,348,AT_RISK,19.21
cust-01509,m-002,99,10,11636.72,1163.67,354,INACTIVE,30.61
cust-01510,m-002,15,11,5316.52,483.32,356,RETURNING,6.7
cust-01511,m-002,34,6,3525.16,587.53,298,AT_RISK,15.66
cust-01512,m-002,183,3,3800.15,1266.72,287,INACTIVE,71.04
cust-01513,m-002,89,7,14267.44,2038.21,362,INACTIVE,28.27
cust-01514,m-002,12,10,14404.85,1440.48,362,RETURNING,6.03
cust-01515,m-002,125,4,6607.71,1651.93,354,INACTIVE,41.21
cust-01516,m-002,9,6,10606.04,1767.67,352,RETURNING,6.84
cust-01517,m-002,13,7,4542.03,648.86,290,RETURNING,8.22
cust-01518,m-002,108,6,3354.66,559.11,254,INACTIVE,46.64
cust-01519,m-002,39,10,10006.78,1000.68,351,AT_RISK,13.81
cust-01520,m-002,28,7,9142.04,1306.01,295,RETURNING,13.21
cust-01521,m-002,41,4,4769.12,1192.28,344,AT_RISK,17.88
cust-01522,m-002,67,7,5282.42,754.63,328,INACTIVE,24.11
cust-01523,m-002,93,4,4226.18,1056.54,254,INACTIVE,42.47
cust-01524,m-002,42,3,1089.34,363.11,216,NEW,26.85
cust-01525,m-002,90,11,10805.61,982.33,359,INACTIVE,27.5
cust-01526,m-002,24,9,12014.39,1334.93,338,RETURNING,10.08
cust-01527,m-002,127,7,6278.64,896.95,348,INACTIVE,40.14
cust-01528,m-002,131,6,10098.41,1683.07,270,INACTIVE,52.63
cust-01529,m-002,82,4,3872.79,968.2,353,INACTIVE,29.16
cust-01530,m-002,181,3,2459.93,819.98,262,INACTIVE,76.32
cust-01531,m-002,48,6,30166.12,5027.69,232,AT_RISK,24.89
cust-01532,m-002,9,6,9987.96,1664.66,348,RETURNING,6.86
cust-01533,m-002,74,12,16095.79,1341.32,361,INACTIVE,22.75
cust-01534,m-002,27,6,5005.91,834.32,330,RETURNING,12.44
cust-01535,m-002,28,6,8871.39,1478.56,361,RETURNING,12.02
cust-01536,m-002,88,8,5825.19,728.15,360,INACTIVE,27.71
cust-01537,m-002,46,4,4817.18,1204.3,308,AT_RISK,20.89
cust-01538,m-002,7,7,8945.2,1277.89,352,RETURNING,5.73
cust-01539,m-002,1,10,10964.72,1096.47,355,RETURNING,3.01
cust-01540,m-002,12,14,23457.4,1675.53,353,RETURNING,5.39
cust-01541,m-002,123,3,1205.76,401.92,188,INACTIVE,72.58
cust-01542,m-002,4,6,5417.58,902.93,340,RETURNING,5.46
cust-01543,m-002,159,8,5447.69,680.96,347,INACTIVE,49.02
cust-01544,m-002,81,6,7411.82,1235.3,323,INACTIVE,29.29
cust-01545,m-002,62,7,7551.06,1078.72,328,INACTIVE,22.59
cust-01546,m-002,158,4,3634.17,908.54,328,INACTIVE,54.02
cust-01547,m-002,63,5,3141.33,628.27,355,INACTIVE,22.7
cust-01548,m-002,122,3,1656.23,552.08,199,INACTIVE,68.5
cust-01549,m-002,31,7,5021.66,717.38,323,AT_RISK,13.32
cust-01550,m-002,110,10,19706.92,1970.69,362,INACTIVE,33.03
cust-01551,m-002,53,4,8085.76,2021.44,320,AT_RISK,22.51
cust-01552,m-002,9,8,13932.1,1741.51,330,RETURNING,6.05
cust-01553,m-002,6,9,8369.86,929.98,362,RETURNING,4.65
cust-01554,m-002,73,1,426.03,426.03,73,INACTIVE,100.0
cust-01555,m-002,0,6,5867.89,977.98,334,RETURNING,4.29
cust-01556,m-002,52,6,6113.69,1018.95,362,AT_RISK,18.61
cust-01557,m-002,68,9,8330.79,925.64,340,INACTIVE,22.94
cust-01558,m-002,75,8,10102.76,1262.84,355,INACTIVE,24.4
cust-01559,m-002,13,11,15084.91,1371.36,355,RETURNING,6.15
cust-01560,m-002,194,6,9474.63,1579.11,354,INACTIVE,58.93
cust-01561,m-002,17,12,15011.11,1250.93,361,RETURNING,7.0
cust-01562,m-002,63,6,6056.48,1009.41,320,INACTIVE,23.91
cust-01563,m-002,54,7,6302.75,900.39,346,AT_RISK,19.31
cust-01564,m-002,41,8,11197.18,1399.65,324,AT_RISK,15.95
cust-01565,m-002,10,9,13510.42,1501.16,334,RETURNING,5.99
cust-01566,m-002,102,3,4859.55,1619.85,292,INACTIVE,42.31
cust-01567,m-002,35,4,5876.58,1469.14,341,AT_RISK,16.23
cust-01568,m-002,4,12,14247.54,1187.3,364,RETURNING,3.4
cust-01569,m-002,26,7,5447.22,778.17,312,RETURNING,12.06
cust-01570,m-002,20,6,9552.77,1592.13,289,RETURNING,11.18
cust-01571,m-002,0,5,8283.97,1656.79,360,RETURNING,5.0
cust-01572,m-002,40,5,6582.26,1316.45,221,AT_RISK,23.02
cust-01573,m-002,26,11,12629.51,1148.14,330,RETURNING,10.35
cust-01574,m-002,15,12,9826.43,818.87,356,RETURNING,6.51
cust-01575,m-002,18,6,5527.38,921.23,340,RETURNING,9.56
cust-01576,m-002,102,5,2532.24,506.45,270,INACTIVE,42.64
cust-01577,m-002,0,8,9502.77,1187.85,348,RETURNING,3.33
cust-01578,m-002,45,2,2726.23,1363.12,305,NEW,24.71
cust-01579,m-002,42,12,10652.0,887.67,348,AT_RISK,14.34
cust-01580,m-002,65,10,15058.76,1505.88,344,INACTIVE,21.57
cust-01581,m-002,125,8,10350.64,1293.83,330,INACTIVE,41.1
cust-01582,m-002,16,7,9271.35,1324.48,309,RETURNING,8.91
cust-01583,m-002,139,4,2667.4,666.85,334,INACTIVE,47.49
cust-01584,m-002,71,9,7793.71,865.97,363,INACTIVE,22.51
cust-01585,m-002,98,7,7566.02,1080.86,329,INACTIVE,33.45
cust-01586,m-002,35,7,8897.25,1271.04,355,AT_RISK,13.58
cust-01587,m-002,17,5,4710.17,942.03,354,RETURNING,9.79
cust-01588,m-002,87,5,6137.81,1227.56,335,INACTIVE,30.89
cust-01589,m-002,49,8,13355.95,1669.49,213,AT_RISK,26.23
cust-01590,m-002,92,4,3437.6,859.4,233,INACTIVE,45.32
cust-01591,m-002,65,10,8994.43,899.44,344,INACTIVE,21.57
cust-01592,m-002,68,1,377.97,377.97,68,INACTIVE,100.0
cust-01593,m-002,88,7,11861.8,1694.54,302,INACTIVE,32.79
cust-01594,m-002,257,2,663.31,331.66,266,INACTIVE,100.0
cust-01595,m-002,76,6,5064.19,844.03,332,INACTIVE,27.11
cust-01596,m-002,8,10,17180.81,1718.08,343,RETURNING,5.05
cust-01597,m-002,9,4,3306.3,826.58,108,RETURNING,14.26
cust-01598,m-002,284,4,1583.89,395.97,344,INACTIVE,88.32
cust-01599,m-002,10,8,6110.7,763.84,266,RETURNING,7.08
cust-01600,m-002,130,4,1419.25,354.81,306,INACTIVE,48.35
cust-01601,m-002,4,12,11829.82,985.82,351,RETURNING,3.44
cust-01602,m-002,50,9,10372.08,1152.45,351,AT_RISK,17.2
cust-01603,m-002,42,10,6507.39,650.74,347,AT_RISK,14.8
cust-01604,m-002,44,5,2720.99,544.2,295,AT_RISK,19.86
cust-01605,m-002,11,5,1893.18,378.64,308,RETURNING,8.56
cust-01606,m-002,146,2,4457.63,2228.82,357,INACTIVE,50.78
cust-01607,m-002,31,3,3176.21,1058.74,349,NEW,16.36
cust-01608,m-002,22,6,7763.93,1293.99,291,RETURNING,11.82
cust-01609,m-002,7,7,7882.15,1126.02,357,RETURNING,5.71
cust-01610,m-002,69,6,5710.27,951.71,314,INACTIVE,26.19
cust-01611,m-002,39,8,8862.7,1107.84,322,AT_RISK,15.41
cust-01612,m-002,21,8,16762.13,2095.27,256,RETURNING,11.5
cust-01613,m-002,82,4,6763.36,1690.84,158,INACTIVE,57.57
cust-01614,m-002,0,9,9867.7,1096.41,325,RETURNING,3.0
cust-01615,m-002,8,7,5054.6,722.09,361,RETURNING,5.96
cust-01616,m-002,110,7,8434.71,1204.96,312,INACTIVE,38.89
cust-01617,m-002,97,5,8955.97,1791.19,325,INACTIVE,34.75
cust-01618,m-002,9,7,9324.78,1332.11,289,RETURNING,6.85
cust-01619,m-002,28,6,4841.43,806.91,347,RETURNING,12.33
cust-01620,m-002,33,3,4250.46,1416.82,138,NEW,31.24
cust-01621,m-002,214,4,2526.55,631.64,331,INACTIVE,70.46
cust-01622,m-002,73,6,7450.78,1241.8,332,INACTIVE,26.21
cust-01623,m-002,85,5,9152.54,1830.51,345,INACTIVE,29.57
cust-01624,m-002,41,7,5825.36,832.19,320,AT_RISK,16.52
cust-01625,m-002,46,7,7916.01,1130.86,331,AT_RISK,17.61
cust-01626,m-002,23,3,2822.82,940.94,334,NEW,14.37
cust-01627,m-002,180,1,2348.26,2348.26,180,INACTIVE,100.0
cust-01628,m-002,45,6,8002.82,1333.8,347,AT_RISK,17.22
cust-01629,m-002,32,6,6739.71,1123.29,347,AT_RISK,13.48
cust-01630,m-002,43,6,9522.53,1587.09,359,AT_RISK,16.23
cust-01631,m-002,48,5,6821.15,1364.23,240,AT_RISK,24.92
cust-01632,m-002,172,2,1442.9,721.45,254,INACTIVE,77.45
cust-01633,m-002,208,3,2987.46,995.82,273,INACTIVE,83.41
cust-01634,m-002,18,10,14749.65,1474.96,323,RETURNING,8.28
cust-01635,m-002,29,5,6526.38,1305.28,337,RETURNING,13.58
cust-01636,m-002,49,7,8225.14,1175.02,350,AT_RISK,17.71
cust-01637,m-002,2,5,2976.69,595.34,335,RETURNING,5.6
cust-01638,m-002,164,6,7188.05,1198.01,338,INACTIVE,52.66
cust-01639,m-002,0,8,15063.67,1882.96,326,RETURNING,3.33
cust-01640,m-002,96,8,4632.92,579.12,309,INACTIVE,34.3
cust-01641,m-002,57,4,6984.04,1746.01,337,AT_RISK,22.86
cust-01642,m-002,259,1,2972.2,2972.2,259,INACTIVE,100.0
cust-01643,m-002,16,9,9847.8,1094.2,319,RETURNING,8.0
cust-01644,m-002,1,8,7788.18,973.52,331,RETURNING,3.63
cust-01645,m-002,67,6,5852.77,975.46,253,INACTIVE,30.66
cust-01646,m-002,4,10,6240.62,624.06,310,RETURNING,4.01
cust-01647,m-002,20,6,3330.55,555.09,333,RETURNING,10.27
cust-01648,m-002,9,11,10394.1,944.92,363,RETURNING,4.97
cust-01649,m-002,20,7,9371.67,1338.81,327,RETURNING,9.85
cust-01650,m-002,32,10,13351.31,1335.13,334,AT_RISK,12.28
cust-01651,m-002,8,7,10354.86,1479.27,268,RETURNING,6.72
cust-01652,m-002,4,9,13728.98,1525.44,364,RETURNING,4.1
cust-01653,m-002,62,12,15205.72,1267.14,349,INACTIVE,20.02
cust-01654,m-002,1,7,11115.44,1587.92,332,RETURNING,4.05
cust-01655,m-002,71,3,4011.84,1337.28,190,INACTIVE,44.67
cust-01656,m-002,25,10,8666.27,866.63,286,RETURNING,11.44
cust-01657,m-002,31,5,7041.83,1408.37,363,AT_RISK,13.52
cust-01658,m-002,67,7,10654.57,1522.08,311,INACTIVE,25.22
cust-01659,m-002,12,5,3602.71,720.54,180,RETURNING,11.63
cust-01660,m-002,10,9,9421.33,1046.81,344,RETURNING,5.9
cust-01661,m-002,0,4,5237.52,1309.38,175,RETURNING,6.0
cust-01662,m-002,3,8,9593.83,1199.23,335,RETURNING,4.23
cust-01663,m-002,10,12,10868.62,905.72,351,RETURNING,5.15
cust-01664,m-002,49,7,9204.55,1314.94,358,AT_RISK,17.4
cust-01665,m-002,127,5,6302.45,1260.49,332,INACTIVE,43.14
cust-01666,m-002,144,2,2750.18,1375.09,211,INACTIVE,77.92
cust-01667,m-002,52,5,8332.03,1666.41,360,AT_RISK,19.4
cust-01668,m-002,124,5,10195.13,2039.03,344,INACTIVE,40.94
cust-01669,m-002,34,11,6429.84,584.53,355,AT_RISK,12.05
cust-01670,m-002,16,10,15506.46,1550.65,352,RETURNING,7.26
cust-01671,m-002,6,7,7595.83,1085.12,332,RETURNING,5.55
cust-01672,m-002,40,9,6971.92,774.66,358,AT_RISK,14.14
cust-01673,m-002,2,5,7165.28,1433.06,216,RETURNING,5.92
cust-01674,m-002,9,14,16835.28,1202.52,355,RETURNING,4.53
cust-01675,m-002,52,9,6453.65,717.07,334,AT_RISK,18.52
cust-01676,m-002,111,5,4913.77,982.75,248,INACTIVE,49.58
cust-01677,m-002,112,6,11680.56,1946.76,331,INACTIVE,38.02
cust-01678,m-002,34,9,12268.13,1363.13,341,AT_RISK,12.94
cust-01679,m-002,35,7,7765.57,1109.37,346,AT_RISK,13.84
cust-01680,m-002,13,9,18710.22,2078.91,335,RETURNING,6.87
cust-01681,m-002,33,8,7073.58,884.2,346,AT_RISK,12.84
cust-01682,m-002,57,7,9908.75,1415.54,353,AT_RISK,19.85
cust-01683,m-002,11,15,16422.71,1094.85,308,LOYAL,5.43
cust-01684,m-002,112,8,6375.39,796.92,335,INACTIVE,36.67
cust-01685,m-002,37,7,15190.7,2170.1,347,AT_RISK,14.38
cust-01686,m-002,18,8,8854.61,1106.83,307,RETURNING,9.18
cust-01687,m-002,2,10,13986.59,1398.66,349,RETURNING,3.3
cust-01688,m-002,7,9,9668.04,1074.23,359,RETURNING,4.94
cust-01689,m-002,192,3,2100.68,700.23,282,INACTIVE,75.34
cust-01690,m-002,35,7,9652.78,1378.97,306,AT_RISK,15.15
cust-01691,m-002,71,7,5849.47,835.64,333,INACTIVE,25.01
cust-01692,m-002,185,3,3767.21,1255.74,343,INACTIVE,61.28
cust-01693,m-002,9,7,9323.34,1331.91,354,RETURNING,6.29
cust-01694,m-002,10,10,9929.27,992.93,352,RETURNING,5.56
cust-01695,m-002,117,7,6317.87,902.55,356,INACTIVE,36.52
cust-01696,m-002,72,2,1418.95,709.48,298,INACTIVE,34.08
cust-01697,m-002,58,2,2585.54,1292.77,331,INACTIVE,27.47
cust-01698,m-002,82,3,5698.43,1899.48,302,INACTIVE,34.56
cust-01699,m-002,14,9,10088.38,1120.93,349,RETURNING,7.0
cust-01700,m-002,38,4,4841.13,1210.28,159,AT_RISK,29.75
cust-01701,m-002,18,6,9758.33,1626.39,241,RETURNING,11.72
cust-01702,m-002,82,5,5882.11,1176.42,356,INACTIVE,27.97
cust-01703,m-002,16,8,8114.49,1014.31,354,RETURNING,7.84
cust-01704,m-002,23,9,11154.65,1239.41,354,RETURNING,9.48
cust-01705,m-002,176,5,6196.94,1239.39,344,INACTIVE,56.01
cust-01706,m-002,106,7,9324.62,1332.09,347,INACTIVE,34.21
cust-01707,m-002,109,5,2958.44,591.69,336,INACTIVE,37.34
cust-01708,m-002,6,7,6497.36,928.19,328,RETURNING,5.57
cust-01709,m-002,21,5,3839.52,767.9,330,RETURNING,11.34
cust-01710,m-002,40,9,12712.85,1412.54,277,AT_RISK,17.39
cust-01711,m-002,87,6,7222.8,1203.8,280,INACTIVE,35.25
cust-01712,m-002,49,4,5335.72,1333.93,198,AT_RISK,30.62
cust-01713,m-002,19,4,9333.64,2333.41,337,RETURNING,11.62
cust-01714,m-002,81,8,8886.81,1110.85,354,INACTIVE,26.15
cust-01715,m-002,63,6,2295.26,382.54,333,INACTIVE,23.15
cust-01716,m-002,50,9,8820.33,980.04,325,AT_RISK,18.34
cust-01717,m-002,55,8,13902.94,1737.87,329,AT_RISK,20.0
cust-01718,m-002,27,10,12156.56,1215.66,355,RETURNING,10.31
cust-01719,m-002,122,9,9395.92,1043.99,340,INACTIVE,38.78
cust-01720,m-002,18,9,7542.21,838.02,302,RETURNING,8.94
cust-01721,m-002,140,4,5959.66,1489.92,341,INACTIVE,46.94
cust-01722,m-002,86,9,15127.32,1680.81,329,INACTIVE,29.06
cust-01723,m-002,6,6,5021.19,836.87,327,RETURNING,6.11
cust-01724,m-002,30,10,13738.71,1373.87,360,RETURNING,11.04
cust-01725,m-002,55,2,4013.18,2006.59,232,INACTIVE,33.61
cust-01726,m-002,56,9,5766.37,640.71,325,AT_RISK,20.18
cust-01727,m-002,32,6,12504.32,2084.05,363,AT_RISK,13.08
cust-01728,m-002,24,11,8666.23,787.84,302,RETURNING,10.42
cust-01729,m-002,167,8,14391.67,1798.96,323,INACTIVE,54.88
cust-01730,m-002,9,9,14149.48,1572.16,364,RETURNING,5.47
cust-01731,m-002,18,4,3389.38,847.34,285,RETURNING,12.29
cust-01732,m-002,75,2,2774.29,1387.14,130,INACTIVE,67.25
cust-01733,m-002,27,6,7847.01,1307.84,362,RETURNING,11.72
cust-01734,m-002,175,11,19264.38,1751.31,350,INACTIVE,52.36
cust-01735,m-002,27,7,9715.8,1387.97,327,RETURNING,11.98
cust-01736,m-002,61,7,13330.36,1904.34,338,INACTIVE,21.74
cust-01737,m-002,27,4,5456.08,1364.02,147,RETURNING,24.24
cust-01738,m-002,26,10,8351.6,835.16,348,RETURNING,10.18
cust-01739,m-002,128,1,2348.26,2348.26,128,INACTIVE,100.0
cust-01740,m-002,63,6,4487.88,747.98,325,INACTIVE,23.61
cust-01741,m-002,9,6,4225.31,704.22,306,RETURNING,7.22
cust-01742,m-002,119,6,117122.89,19520.48,316,INACTIVE,41.83
cust-01743,m-002,6,1,1485.43,1485.43,6,NEW,100.0
cust-01744,m-002,20,5,8185.77,1637.15,361,RETURNING,10.52
cust-01745,m-002,70,6,8545.2,1424.2,332,INACTIVE,25.31
cust-01746,m-002,24,6,6065.63,1010.94,361,RETURNING,10.92
cust-01747,m-002,49,4,5500.52,1375.13,254,AT_RISK,25.22
cust-01748,m-002,85,9,9832.84,1092.54,333,INACTIVE,28.45
cust-01749,m-002,79,7,8569.27,1224.18,348,INACTIVE,26.39
cust-01750,m-002,4,14,11600.45,828.6,299,RETURNING,3.33
cust-01751,m-002,10,5,4176.78,835.36,255,RETURNING,8.91
cust-01752,m-002,220,2,1278.26,639.13,259,INACTIVE,94.62
cust-01753,m-002,78,3,1868.93,622.98,361,INACTIVE,29.05
cust-01754,m-002,5,5,5522.86,1104.57,269,RETURNING,6.85
cust-01755,m-002,114,4,4661.64,1165.41,342,INACTIVE,39.24
cust-01756,m-002,94,8,11173.23,1396.65,309,INACTIVE,33.66
cust-01757,m-002,5,8,7164.24,895.53,320,RETURNING,4.89
cust-01758,m-002,168,8,10717.71,1339.71,347,INACTIVE,51.61
cust-01759,m-002,13,6,5595.5,932.58,322,RETURNING,8.31
cust-01760,m-002,7,9,11188.02,1243.11,343,RETURNING,5.03
cust-01761,m-002,129,4,4130.06,1032.51,321,INACTIVE,46.06
cust-01762,m-002,152,6,3804.97,634.16,360,INACTIVE,46.39
cust-01763,m-002,35,9,7784.88,864.99,308,AT_RISK,14.33
cust-01764,m-002,98,4,2697.21,674.3,333,INACTIVE,35.34
cust-01765,m-002,42,8,7179.09,897.39,330,AT_RISK,16.02
cust-01766,m-002,123,2,4013.18,2006.59,357,INACTIVE,44.36
cust-01767,m-002,220,7,4547.4,649.63,358,INACTIVE,65.03
cust-01768,m-002,52,1,1040.98,1040.98,52,INACTIVE,100.0
cust-01769,m-002,42,7,4536.33,648.05,251,AT_RISK,20.42
cust-01770,m-002,54,6,3002.84,500.47,343,AT_RISK,19.98
cust-01771,m-002,25,7,11738.08,1676.87,332,RETURNING,11.26
cust-01772,m-002,23,7,10186.44,1455.21,187,RETURNING,15.98
cust-01773,m-002,32,7,11254.83,1607.83,292,AT_RISK,14.67
cust-01774,m-002,120,6,5571.39,928.56,356,INACTIVE,37.9
cust-01775,m-002,117,6,9184.26,1530.71,340,INACTIVE,38.6
cust-01776,m-002,91,7,8608.34,1229.76,316,INACTIVE,32.46
cust-01777,m-002,44,8,7973.8,996.73,361,AT_RISK,15.49
cust-01778,m-002,5,5,5015.5,1003.1,237,RETURNING,7.1
cust-01779,m-002,6,4,5480.19,1370.05,168,RETURNING,9.55
cust-01780,m-002,6,6,9948.89,1658.15,340,RETURNING,6.05
cust-01781,m-002,143,7,15456.19,2208.03,361,INACTIVE,43.25
cust-01782,m-002,8,9,11668.14,1296.46,364,RETURNING,5.19
cust-01783,m-002,13,10,7440.55,744.06,357,RETURNING,6.36
cust-01784,m-002,43,8,8017.97,1002.25,337,AT_RISK,16.06
cust-01785,m-002,32,4,5237.52,1309.38,271,AT_RISK,17.76
cust-01786,m-002,8,9,15221.12,1691.24,320,RETURNING,5.49
cust-01787,m-002,61,4,4667.5,1166.88,242,INACTIVE,31.1
cust-01788,m-002,44,5,4265.72,853.14,185,AT_RISK,28.66
cust-01789,m-002,136,10,7916.65,791.67,356,INACTIVE,40.82
cust-01790,m-002,24,10,16945.28,1694.53,337,RETURNING,9.83
cust-01791,m-002,18,8,10752.89,1344.11,356,RETURNING,8.38
cust-01792,m-002,93,4,4226.18,1056.54,329,INACTIVE,34.18
cust-01793,m-002,169,3,1959.99,653.33,324,INACTIVE,59.5
cust-01794,m-002,13,9,7987.31,887.48,362,RETURNING,6.58
cust-01795,m-002,162,9,13226.72,1469.64,352,INACTIVE,48.89
cust-01796,m-002,47,3,4011.84,1337.28,79,INACTIVE,66.25
cust-01797,m-002,20,7,8747.46,1249.64,295,RETURNING,10.51
cust-01798,m-002,12,4,11264.86,2816.22,268,RETURNING,10.46
cust-01799,m-002,95,13,12572.09,967.08,339,INACTIVE,30.08
cust-01800,m-002,245,4,3965.42,991.36,345,INACTIVE,76.81
cust-01801,m-002,117,5,2033.87,406.77,361,INACTIVE,37.32
cust-01802,m-002,98,5,3117.22,623.44,277,INACTIVE,40.25
cust-01803,m-002,4,5,7445.09,1489.02,275,RETURNING,6.45
cust-01804,m-002,139,6,5456.38,909.4,348,INACTIVE,44.11
cust-01805,m-002,88,7,12485.9,1783.7,348,INACTIVE,28.96
cust-01806,m-002,81,9,7209.29,801.03,334,INACTIVE,27.18
cust-01807,m-002,110,4,5697.09,1424.27,331,INACTIVE,39.13
cust-01808,m-002,25,6,5126.94,854.49,338,RETURNING,11.66
cust-01809,m-002,111,6,8689.67,1448.28,316,INACTIVE,39.3
cust-01810,m-002,64,7,8214.07,1173.44,351,INACTIVE,21.93
cust-01811,m-002,9,7,10145.13,1449.3,357,RETURNING,6.26
cust-01812,m-002,122,6,6826.84,1137.81,357,INACTIVE,38.36
cust-01813,m-002,40,5,1563.9,312.78,342,AT_RISK,16.66
cust-01814,m-002,1,12,12253.54,1021.13,326,RETURNING,2.61
cust-01815,m-002,132,8,12105.25,1513.16,353,INACTIVE,40.62
cust-01816,m-002,31,7,12542.95,1791.85,357,AT_RISK,12.41
cust-01817,m-002,65,10,14088.05,1408.8,334,INACTIVE,22.13
cust-01818,m-002,14,8,7214.27,901.78,271,RETURNING,8.48
cust-01819,m-002,207,3,2241.37,747.12,312,INACTIVE,73.63
cust-01820,m-002,2,11,11547.57,1049.78,362,RETURNING,3.05
cust-01821,m-002,0,8,7179.09,897.39,323,RETURNING,3.33
cust-01822,m-002,57,8,6938.51,867.31,315,AT_RISK,21.37
cust-01823,m-002,53,2,639.2,319.6,65,INACTIVE,90.3
cust-01824,m-002,35,8,5692.32,711.54,265,AT_RISK,16.49
cust-01825,m-002,167,4,3578.13,894.53,332,INACTIVE,56.15
cust-01826,m-002,166,3,2100.68,700.23,323,INACTIVE,58.73
cust-01827,m-002,75,4,4193.24,1048.31,293,INACTIVE,31.51
cust-01828,m-002,116,8,9355.21,1169.4,363,INACTIVE,35.2
cust-01829,m-002,49,6,7763.93,1293.99,334,AT_RISK,18.91
cust-01830,m-002,72,5,8424.66,1684.93,325,INACTIVE,27.09
cust-01831,m-002,2,4,6344.98,1586.24,320,RETURNING,6.62
cust-01832,m-002,33,4,4145.18,1036.3,231,AT_RISK,20.22
cust-01833,m-002,30,11,13964.92,1269.54,327,RETURNING,11.65
cust-01834,m-002,22,10,18004.41,1800.44,299,RETURNING,10.06
cust-01835,m-002,95,9,13017.78,1446.42,342,INACTIVE,30.7
cust-01836,m-002,21,9,11771.88,1307.99,364,RETURNING,8.75
cust-01837,m-002,27,6,8495.33,1415.89,332,RETURNING,12.39
cust-01838,m-002,40,6,6336.29,1056.05,318,AT_RISK,16.82
cust-01839,m-002,12,8,10408.6,1301.08,355,RETURNING,6.7
