merchant_id,date,hour,hourly_transactions,hourly_revenue,rolling_mean,rolling_std,z_score,is_anomaly
m-002,2026-03-07,10,3,3152.26,2.21,1.25,0.63,False
m-002,2026-03-07,11,1,401.92,2.12,1.26,-0.89,False
m-002,2026-03-07,12,3,5746.49,2.12,1.26,0.7,False
m-002,2026-03-07,13,3,1820.87,2.12,1.26,0.7,False
m-002,2026-03-07,14,5,4430.52,2.29,1.37,1.98,False
m-002,2026-03-07,15,3,2124.63,2.33,1.37,0.49,False
m-002,2026-03-07,18,5,8143.28,2.5,1.44,1.74,False
m-002,2026-03-07,19,3,4211.66,2.58,1.41,0.3,False
m-002,2026-03-07,20,1,2972.2,2.58,1.41,-1.12,False
m-002,2026-03-07,22,1,1040.98,2.54,1.44,-1.07,False
m-002,2026-03-08,7,1,2972.2,2.46,1.47,-0.99,False
m-002,2026-03-08,9,2,755.94,2.46,1.47,-0.31,False
m-002,2026-03-08,10,4,3141.66,2.54,1.5,0.97,False
m-002,2026-03-08,11,2,2585.54,2.54,1.5,-0.36,False
m-002,2026-03-08,12,1,1040.98,2.54,1.5,-1.03,False
m-002,2026-03-08,13,2,1278.26,2.58,1.47,-0.39,False
m-002,2026-03-08,14,3,1065.23,2.62,1.47,0.26,False
m-002,2026-03-08,15,1,1040.98,2.5,1.47,-1.02,False
m-002,2026-03-08,16,2,1863.4,2.5,1.47,-0.34,False
m-002,2026-03-08,17,3,4415.1,2.54,1.47,0.31,False
m-002,2026-03-08,18,2,3389.24,2.58,1.44,-0.4,False
m-002,2026-03-08,19,2,1442.9,2.62,1.41,-0.44,False
m-002,2026-03-08,20,3,1065.23,2.5,1.22,0.41,False
m-002,2026-03-08,21,1,401.92,2.38,1.21,-1.14,False
m-002,2026-03-09,7,1,2972.2,2.29,1.23,-1.05,False
m-002,2026-03-09,9,3,1278.09,2.38,1.21,0.51,False
m-002,2026-03-09,10,1,237.28,2.29,1.23,-1.05,False
m-002,2026-03-09,12,3,4883.66,2.29,1.23,0.58,False
m-002,2026-03-09,13,3,3635.51,2.21,1.1,0.72,False
m-002,2026-03-09,14,3,6322.37,2.21,1.1,0.72,False
m-002,2026-03-09,15,5,5663.55,2.21,1.1,2.54,False
m-002,2026-03-09,16,3,3200.32,2.21,1.1,0.72,False
m-002,2026-03-09,17,2,4457.63,2.25,1.07,-0.23,False
m-002,2026-03-09,18,1,1040.98,2.25,1.07,-1.17,False
m-002,2026-03-09,19,1,1040.98,2.25,1.07,-1.17,False
m-002,2026-03-09,20,2,852.06,2.25,1.07,-0.23,False
m-002,2026-03-09,21,1,112716.48,2.12,1.03,-1.09,True
m-002,2026-03-10,6,1,401.92,2.08,1.06,-1.02,False
m-002,2026-03-10,7,1,1040.98,2.08,1.06,-1.02,False
m-002,2026-03-10,8,1,426.03,2.04,1.08,-0.96,False
m-002,2026-03-10,9,4,8718.69,2.08,1.14,1.68,False
m-002,2026-03-10,10,4,2934.02,2.21,1.18,1.52,False
m-002,2026-03-10,12,3,3611.4,2.25,1.19,0.63,False
m-002,2026-03-10,13,4,2667.4,2.29,1.23,1.39,False
m-002,2026-03-10,15,2,3398.23,2.29,1.23,-0.24,False
m-002,2026-03-10,16,1,1485.43,2.25,1.26,-0.99,False
m-002,2026-03-10,17,1,401.92,2.17,1.27,-0.92,False
m-002,2026-03-10,18,1,237.28,2.17,1.27,-0.92,False
m-002,2026-03-10,19,4,6124.46,2.29,1.3,1.32,False
m-002,2026-03-10,20,2,2774.29,2.25,1.29,-0.19,False
m-002,2026-03-10,21,2,1722.71,2.29,1.27,-0.23,False
m-002,2026-03-11,6,1,1485.43,2.21,1.28,-0.95,False
m-002,2026-03-11,8,1,1485.43,2.12,1.3,-0.86,False
m-002,2026-03-11,9,2,1887.35,2.08,1.28,-0.06,False
m-002,2026-03-11,10,1,426.03,1.92,1.14,-0.81,False
m-002,2026-03-11,11,2,3398.23,1.88,1.12,0.11,False
m-002,2026-03-11,13,4,2222.95,1.96,1.2,1.7,False
m-002,2026-03-11,14,5,7845.53,2.12,1.33,2.17,False
m-002,2026-03-11,16,1,401.92,2.12,1.33,-0.84,False
m-002,2026-03-11,17,1,426.03,2.08,1.35,-0.8,False
m-002,2026-03-11,19,1,2972.2,2.08,1.35,-0.8,False
m-002,2026-03-11,20,1,1040.98,2.08,1.35,-0.8,False
m-002,2026-03-11,21,1,237.28,2.08,1.35,-0.8,False
m-002,2026-03-12,4,1,1040.98,2.08,1.35,-0.8,True
m-002,2026-03-12,8,1,2348.26,1.96,1.3,-0.74,False
m-002,2026-03-12,9,1,426.03,1.83,1.24,-0.67,False
m-002,2026-03-12,10,5,3615.75,1.92,1.38,2.23,False
m-002,2026-03-12,11,1,1040.98,1.79,1.32,-0.6,False
m-002,2026-03-12,12,3,2963.51,1.83,1.34,0.87,False
m-002,2026-03-12,13,2,615.25,1.88,1.33,0.09,False
m-002,2026-03-12,15,1,1485.43,1.88,1.33,-0.66,False
m-002,2026-03-12,17,3,5943.06,1.96,1.33,0.78,False
m-002,2026-03-12,18,3,6985.38,1.92,1.28,0.84,False
m-002,2026-03-12,19,1,237.28,1.88,1.3,-0.68,False
m-002,2026-03-12,20,3,3776.2,1.92,1.32,0.82,False
m-002,2026-03-13,6,1,237.28,1.92,1.32,-0.7,False
m-002,2026-03-13,8,3,2289.27,2.0,1.32,0.76,False
m-002,2026-03-13,9,3,3348.83,2.04,1.33,0.72,False
m-002,2026-03-13,10,2,5320.46,2.08,1.32,-0.06,False
m-002,2026-03-13,11,2,3374.12,2.08,1.32,-0.06,False
m-002,2026-03-13,12,3,1205.92,2.04,1.27,0.76,False
m-002,2026-03-13,13,2,663.31,1.92,1.1,0.07,False
m-002,2026-03-13,15,1,2972.2,1.92,1.1,-0.84,False
m-002,2026-03-13,16,2,4013.18,1.96,1.08,0.04,False
m-002,2026-03-13,17,2,639.2,2.0,1.06,0.0,False
m-002,2026-03-13,18,1,2348.26,2.0,1.06,-0.94,False
m-002,2026-03-13,20,2,2726.23,2.04,1.04,-0.04,False
m-002,2026-03-13,21,1,401.92,2.04,1.04,-1.0,False
m-002,2026-03-14,7,1,2972.2,2.04,1.04,-1.0,False
m-002,2026-03-14,8,2,3833.69,2.08,1.02,-0.08,False
m-002,2026-03-14,9,1,2972.2,1.92,0.83,-1.11,False
m-002,2026-03-14,10,4,6360.1,2.04,0.91,2.15,False
m-002,2026-03-14,11,2,615.25,2.0,0.88,0.0,False
m-002,2026-03-14,13,4,5456.08,2.08,0.97,1.98,False
m-002,2026-03-14,14,4,1631.95,2.21,1.02,1.75,False
m-002,2026-03-14,15,1,2348.26,2.12,1.03,-1.09,False
m-002,2026-03-14,16,2,639.2,2.08,1.02,-0.08,False
m-002,2026-03-14,17,5,3591.64,2.25,1.15,2.39,False
m-002,2026-03-14,18,2,1418.95,2.21,1.14,-0.18,False
m-002,2026-03-14,19,3,1704.29,2.29,1.12,0.63,False
m-002,2026-03-14,20,2,1863.4,2.25,1.11,-0.23,False
m-002,2026-03-15,7,1,377.97,2.17,1.13,-1.04,False
m-002,2026-03-15,8,5,4710.17,2.29,1.27,2.13,False
m-002,2026-03-15,9,4,4178.12,2.38,1.31,1.24,False
m-002,2026-03-15,10,5,7600.9,2.46,1.41,1.8,False
m-002,2026-03-15,11,3,2904.38,2.5,1.41,0.35,False
m-002,2026-03-15,12,2,3350.17,2.54,1.38,-0.39,False
m-002,2026-03-15,13,4,4178.12,2.62,1.41,0.98,False
m-002,2026-03-15,14,1,1485.43,2.58,1.44,-1.1,False
m-002,2026-03-15,15,2,1278.26,2.62,1.41,-0.44,False
m-002,2026-03-15,16,1,237.28,2.58,1.44,-1.1,False
m-002,2026-03-15,17,3,2822.82,2.67,1.4,0.24,False
m-002,2026-03-15,18,3,4874.67,2.75,1.36,0.18,False
m-002,2026-03-15,19,1,1485.43,2.71,1.4,-1.22,False
m-002,2026-03-15,20,1,377.97,2.71,1.4,-1.22,False
m-002,2026-03-15,21,2,2081.96,2.62,1.38,-0.45,False
m-002,2026-03-16,6,1,1040.98,2.58,1.41,-1.12,False
m-002,2026-03-16,8,2,4013.18,2.5,1.38,-0.36,False
m-002,2026-03-16,9,3,1820.87,2.46,1.35,0.4,False
m-002,2026-03-16,10,1,237.28,2.46,1.35,-1.08,False
m-002,2026-03-16,11,1,2972.2,2.42,1.38,-1.03,False
m-002,2026-03-16,12,1,237.28,2.25,1.29,-0.97,False
m-002,2026-03-16,13,6,9310.1,2.42,1.5,2.39,False
m-002,2026-03-16,14,3,2148.74,2.42,1.5,0.39,False
m-002,2026-03-16,15,1,237.28,2.38,1.53,-0.9,False
m-002,2026-03-16,16,3,6370.43,2.46,1.5,0.36,False
m-002,2026-03-16,17,2,4013.18,2.33,1.4,-0.24,False
m-002,2026-03-16,19,1,237.28,2.21,1.38,-0.88,False
m-002,2026-03-16,20,2,639.2,2.08,1.25,-0.06,False
m-002,2026-03-16,21,2,1418.95,2.04,1.23,-0.03,False
m-002,2026-03-16,22,1,377.97,2.0,1.25,-0.8,False
m-002,2026-03-17,7,1,2972.2,1.88,1.19,-0.74,False
m-002,2026-03-17,8,1,401.92,1.88,1.19,-0.74,False
m-002,2026-03-17,9,4,6724.29,1.96,1.27,1.61,False
m-002,2026-03-17,11,1,1485.43,1.96,1.27,-0.76,False
m-002,2026-03-17,12,1,237.28,1.88,1.26,-0.7,False
m-002,2026-03-17,13,3,4259.72,1.88,1.26,0.89,False
m-002,2026-03-17,14,3,1844.98,1.96,1.27,0.82,False
m-002,2026-03-17,17,1,377.97,1.96,1.27,-0.76,False
m-002,2026-03-17,19,1,1040.98,1.92,1.28,-0.72,False
m-002,2026-03-18,8,3,4070.97,2.0,1.29,0.78,False
m-002,2026-03-18,9,1,2972.2,1.96,1.3,-0.74,False
m-002,2026-03-18,10,2,5944.4,1.92,1.28,0.06,False
m-002,2026-03-18,11,2,5320.46,1.96,1.27,0.03,False
m-002,2026-03-18,12,2,852.06,2.0,1.25,0.0,False
m-002,2026-03-18,13,5,4556.09,2.17,1.37,2.07,False
m-002,2026-03-18,15,2,1863.4,2.0,1.1,0.0,False
m-002,2026-03-18,16,2,5944.4,1.96,1.08,0.04,False
m-002,2026-03-18,17,1,377.97,1.96,1.08,-0.89,False
m-002,2026-03-18,18,3,2904.38,1.96,1.08,0.96,False
m-002,2026-03-18,19,4,8094.75,2.04,1.16,1.69,False
m-002,2026-03-18,20,1,2348.26,2.04,1.16,-0.9,False
m-002,2026-03-18,21,1,2348.26,2.0,1.18,-0.85,False
m-002,2026-03-19,8,2,2970.86,2.0,1.18,0.0,False
m-002,2026-03-19,10,3,4874.67,2.08,1.18,0.78,False
m-002,2026-03-19,13,3,6322.37,2.17,1.17,0.71,False
m-002,2026-03-19,14,2,3389.24,2.21,1.14,-0.18,False
m-002,2026-03-19,17,2,1467.01,2.12,1.08,-0.11,False
m-002,2026-03-19,18,1,377.97,2.12,1.08,-1.04,False
m-002,2026-03-19,19,2,4457.63,2.17,1.05,-0.16,False
m-002,2026-03-19,20,2,2774.29,2.12,1.03,-0.12,False
m-002,2026-03-19,22,2,1911.46,2.08,1.02,-0.08,False
m-002,2026-03-20,7,1,377.97,2.08,1.02,-1.06,False
m-002,2026-03-20,8,2,2526.41,2.12,0.99,-0.12,False
m-002,2026-03-20,9,4,5072.88,2.17,1.05,1.74,False
m-002,2026-03-20,10,3,4883.66,2.25,1.03,0.73,False
m-002,2026-03-20,11,1,401.92,2.21,1.06,-1.14,False
m-002,2026-03-20,12,1,377.97,2.17,1.09,-1.07,False
m-002,2026-03-20,13,6,3804.97,2.33,1.34,2.74,False
m-002,2026-03-20,14,3,1959.99,2.25,1.22,0.61,False
m-002,2026-03-20,15,2,2585.54,2.25,1.22,-0.2,False
m-002,2026-03-20,16,3,1868.93,2.29,1.23,0.58,False
m-002,2026-03-20,17,2,663.31,2.33,1.2,-0.28,False
m-002,2026-03-20,18,2,639.2,2.29,1.2,-0.24,False
m-002,2026-03-20,19,7,6950.91,2.42,1.5,3.05,False
m-002,2026-03-20,20,4,6124.46,2.54,1.5,0.97,False
m-002,2026-03-20,21,2,1467.01,2.58,1.47,-0.39,False
m-002,2026-03-21,7,4,6748.4,2.67,1.49,0.89,False
m-002,2026-03-21,8,2,1467.01,2.62,1.5,-0.41,False
m-002,2026-03-21,9,2,2750.18,2.58,1.5,-0.39,False
m-002,2026-03-21,10,3,3176.21,2.62,1.5,0.25,False
m-002,2026-03-21,11,2,1278.26,2.62,1.5,-0.41,False
m-002,2026-03-21,12,4,4177.96,2.75,1.48,0.84,False
m-002,2026-03-21,13,3,7668.72,2.79,1.47,0.14,False
m-002,2026-03-21,14,4,4061.54,2.88,1.48,0.76,False
m-002,2026-03-21,15,1,426.03,2.83,1.52,-1.2,False
m-002,2026-03-21,16,2,4013.18,2.88,1.48,-0.59,False
m-002,2026-03-21,17,1,2972.2,2.83,1.52,-1.2,False
m-002,2026-03-21,18,4,5795.02,2.83,1.52,0.77,False
m-002,2026-03-21,19,2,639.2,2.79,1.53,-0.52,False
m-002,2026-03-21,20,1,401.92,2.79,1.53,-1.17,False
m-002,2026-03-22,7,1,237.28,2.79,1.53,-1.17,False
m-002,2026-03-22,9,2,1467.01,2.62,1.38,-0.45,False
m-002,2026-03-22,10,2,803.84,2.58,1.38,-0.42,False
m-002,2026-03-22,11,2,2774.29,2.58,1.38,-0.42,False
m-002,2026-03-22,12,7,10563.67,2.75,1.65,2.58,False
m-002,2026-03-22,14,3,5943.06,2.79,1.64,0.13,False
m-002,2026-03-22,15,1,237.28,2.75,1.67,-1.05,False
m-002,2026-03-22,16,2,3398.23,2.54,1.41,-0.38,False
m-002,2026-03-22,17,2,3350.17,2.46,1.38,-0.33,False
m-002,2026-03-22,18,6,5684.2,2.62,1.56,2.17,False
m-002,2026-03-22,19,5,2745.1,2.67,1.61,1.45,False
m-002,2026-03-22,20,3,3348.83,2.71,1.6,0.18,False
m-002,2026-03-22,21,1,401.92,2.67,1.63,-1.02,False
m-002,2026-03-23,7,1,401.92,2.58,1.67,-0.95,False
m-002,2026-03-23,8,3,6346.32,2.62,1.66,0.23,False
m-002,2026-03-23,9,1,2972.2,2.5,1.67,-0.9,False
m-002,2026-03-23,10,2,827.95,2.46,1.67,-0.28,False
m-002,2026-03-23,11,2,3398.23,2.38,1.64,-0.23,False
m-002,2026-03-23,12,2,2970.86,2.42,1.61,-0.26,False
m-002,2026-03-23,13,3,1041.28,2.46,1.61,0.34,False
m-002,2026-03-23,15,3,3824.26,2.54,1.59,0.29,False
m-002,2026-03-23,16,2,2081.96,2.46,1.56,-0.29,False
m-002,2026-03-23,17,1,1040.98,2.42,1.59,-0.89,False
m-002,2026-03-23,18,1,377.97,2.42,1.59,-0.89,False
m-002,2026-03-23,19,2,2526.41,2.46,1.56,-0.29,False
m-002,2026-03-24,8,1,401.92,2.42,1.59,-0.89,False
m-002,2026-03-24,9,4,5983.77,2.5,1.62,0.93,False
m-002,2026-03-24,10,8,6967.83,2.75,1.96,2.68,False
m-002,2026-03-24,11,2,5944.4,2.54,1.74,-0.31,False
m-002,2026-03-24,13,4,1917.46,2.58,1.77,0.8,False
m-002,2026-03-24,17,2,2774.29,2.62,1.74,-0.36,False
m-002,2026-03-24,18,3,3587.45,2.67,1.74,0.19,False
m-002,2026-03-24,19,1,377.97,2.62,1.76,-0.92,False
m-002,2026-03-24,20,2,2585.54,2.46,1.61,-0.29,False
m-002,2026-03-24,21,1,237.28,2.29,1.55,-0.83,False
m-002,2026-03-25,7,1,401.92,2.21,1.56,-0.78,False
m-002,2026-03-25,9,2,3374.12,2.25,1.54,-0.16,False
m-002,2026-03-25,10,1,1040.98,2.25,1.54,-0.81,False
m-002,2026-03-25,11,2,2526.41,2.21,1.53,-0.14,False
m-002,2026-03-25,12,3,1205.92,2.29,1.52,0.47,False
m-002,2026-03-25,13,1,401.92,2.25,1.54,-0.81,False
m-002,2026-03-25,14,2,615.25,2.25,1.54,-0.16,False
m-002,2026-03-25,15,1,1040.98,2.21,1.56,-0.78,False
m-002,2026-03-25,16,1,401.92,2.12,1.57,-0.71,False
m-002,2026-03-25,18,2,3833.69,2.08,1.56,-0.05,False
m-002,2026-03-25,19,5,8224.84,2.21,1.67,1.67,False
m-002,2026-03-25,20,2,3389.24,2.25,1.65,-0.15,False
m-002,2026-03-25,21,1,426.03,2.25,1.65,-0.76,False
m-002,2026-03-26,8,1,401.92,2.21,1.67,-0.72,False
m-002,2026-03-26,9,1,2972.2,2.21,1.67,-0.72,False
m-002,2026-03-26,10,3,2822.82,2.17,1.63,0.51,False
m-002,2026-03-26,12,2,3350.17,1.92,1.06,0.08,False
m-002,2026-03-26,13,4,6796.46,2.0,1.14,1.75,False
m-002,2026-03-26,14,1,237.28,1.88,1.08,-0.81,False
m-002,2026-03-26,15,1,237.28,1.83,1.09,-0.76,False
m-002,2026-03-26,16,2,804.0,1.79,1.06,0.2,False
m-002,2026-03-26,17,2,5320.46,1.83,1.05,0.16,False
m-002,2026-03-26,18,4,5476.41,1.92,1.14,1.82,False
m-002,2026-03-26,19,3,2459.93,2.0,1.14,0.88,False
m-002,2026-03-26,20,4,6583.87,2.12,1.19,1.58,False
m-002,2026-03-27,8,3,2289.27,2.17,1.2,0.69,False
m-002,2026-03-27,9,3,2148.74,2.25,1.19,0.63,False
m-002,2026-03-27,11,2,663.31,2.25,1.19,-0.21,False
m-002,2026-03-27,12,1,2348.26,2.17,1.2,-0.98,False
m-002,2026-03-27,13,2,615.25,2.21,1.18,-0.18,False
m-002,2026-03-27,14,1,426.03,2.17,1.2,-0.98,False
m-002,2026-03-27,15,2,755.94,2.21,1.18,-0.18,False
m-002,2026-03-27,17,1,2972.2,2.21,1.18,-1.03,False
m-002,2026-03-27,18,1,237.28,2.17,1.2,-0.98,False
m-002,2026-03-27,19,1,1040.98,2.0,1.06,-0.94,False
m-002,2026-03-27,20,4,2643.29,2.08,1.14,1.68,False
m-002,2026-03-27,21,1,1485.43,2.08,1.14,-0.95,False
m-002,2026-03-28,8,2,1278.26,2.12,1.12,-0.11,False
m-002,2026-03-28,9,1,2348.26,2.12,1.12,-1.0,False
m-002,2026-03-28,10,2,4457.63,2.08,1.1,-0.07,False
m-002,2026-03-28,11,2,2774.29,2.08,1.1,-0.07,False
m-002,2026-03-28,12,3,4011.84,2.04,1.04,0.92,False
m-002,2026-03-28,13,7,10398.87,2.29,1.43,3.29,False
m-002,2026-03-28,14,3,6805.89,2.38,1.41,0.44,False
m-002,2026-03-28,16,4,4613.58,2.46,1.44,1.07,False
m-002,2026-03-28,17,3,3587.45,2.5,1.44,0.35,False
m-002,2026-03-28,18,2,3398.23,2.42,1.41,-0.3,False
m-002,2026-03-28,19,2,2774.29,2.38,1.41,-0.27,False
m-002,2026-03-29,7,1,2348.26,2.25,1.39,-0.9,False
m-002,2026-03-29,8,3,876.48,2.25,1.39,0.54,False
m-002,2026-03-29,9,5,5236.18,2.33,1.49,1.79,False
m-002,2026-03-29,10,5,4487.57,2.46,1.59,1.6,False
m-002,2026-03-29,11,3,5737.5,2.54,1.56,0.29,False
m-002,2026-03-29,12,1,2972.2,2.5,1.59,-0.94,False
m-002,2026-03-29,13,3,4259.72,2.58,1.56,0.27,False
m-002,2026-03-29,14,5,3708.38,2.71,1.63,1.4,False
m-002,2026-03-29,15,1,2348.26,2.71,1.63,-1.05,False
m-002,2026-03-29,16,2,1442.9,2.75,1.59,-0.47,False
m-002,2026-03-29,17,1,1485.43,2.75,1.59,-1.1,False
m-002,2026-03-29,18,3,1017.17,2.71,1.57,0.18,False
m-002,2026-03-29,19,5,5498.91,2.88,1.6,1.32,False
m-002,2026-03-29,20,3,4235.61,2.92,1.59,0.05,False
m-002,2026-03-29,21,4,1443.2,3.04,1.55,0.62,False
m-002,2026-03-30,8,2,1887.35,3.04,1.55,-0.67,False
m-002,2026-03-30,9,3,852.53,3.08,1.53,-0.05,False
m-002,2026-03-30,10,4,2691.35,3.12,1.54,0.57,False
m-002,2026-03-30,11,1,237.28,2.88,1.36,-1.38,False
m-002,2026-03-30,12,4,3330.41,2.92,1.38,0.78,False
m-002,2026-03-30,13,3,7668.72,2.88,1.36,0.09,False
m-002,2026-03-30,14,2,1442.9,2.83,1.37,-0.61,False
m-002,2026-03-30,17,1,2972.2,2.79,1.41,-1.27,False
m-002,2026-03-30,19,3,1041.12,2.83,1.4,0.12,False
m-002,2026-03-30,20,2,852.06,2.88,1.36,-0.65,False
m-002,2026-03-30,21,1,1485.43,2.79,1.41,-1.27,False
m-002,2026-03-31,7,1,1485.43,2.62,1.38,-1.17,False
m-002,2026-03-31,8,1,2348.26,2.46,1.32,-1.11,False
m-002,2026-03-31,9,2,2750.18,2.42,1.32,-0.32,False
m-002,2026-03-31,10,3,3176.21,2.5,1.29,0.39,False
m-002,2026-03-31,11,1,237.28,2.42,1.32,-1.08,False
m-002,2026-03-31,12,3,1868.93,2.33,1.2,0.56,False
m-002,2026-03-31,13,5,7633.84,2.5,1.29,1.94,False
m-002,2026-03-31,14,4,4613.58,2.58,1.32,1.08,False
m-002,2026-03-31,15,1,237.28,2.58,1.32,-1.2,False
m-002,2026-03-31,17,3,3152.26,2.58,1.32,0.32,False
m-002,2026-03-31,19,4,2294.96,2.54,1.25,1.17,False
m-002,2026-03-31,20,2,3398.23,2.5,1.25,-0.4,False
m-002,2026-04-01,8,4,4637.69,2.5,1.25,1.2,False
m-002,2026-04-01,9,6,3664.28,2.67,1.43,2.33,False
m-002,2026-04-01,10,2,2750.18,2.62,1.44,-0.43,False
m-002,2026-04-01,11,3,1844.98,2.58,1.41,0.3,False
m-002,2026-04-01,13,3,1017.17,2.67,1.37,0.24,False
m-002,2026-04-01,15,2,1418.95,2.58,1.35,-0.43,False
m-002,2026-04-01,17,1,1040.98,2.5,1.38,-1.09,False
m-002,2026-04-01,18,2,2526.41,2.5,1.38,-0.36,False
m-002,2026-04-01,19,3,2124.63,2.58,1.35,0.31,False
m-002,2026-04-01,21,1,237.28,2.5,1.38,-1.09,False
m-002,2026-04-02,6,1,2972.2,2.46,1.41,-1.04,False
m-002,2026-04-02,8,2,2774.29,2.5,1.38,-0.36,False
m-002,2026-04-02,9,6,2745.41,2.71,1.52,2.16,False
m-002,2026-04-02,10,1,401.92,2.71,1.52,-1.12,False
m-002,2026-04-02,11,1,2972.2,2.67,1.55,-1.08,False
m-002,2026-04-02,12,2,2750.18,2.62,1.56,-0.4,False
m-002,2026-04-02,13,1,2972.2,2.62,1.56,-1.04,False
m-002,2026-04-02,14,3,2963.51,2.62,1.56,0.24,False
m-002,2026-04-02,15,2,3209.48,2.5,1.47,-0.34,False
m-002,2026-04-02,16,1,426.03,2.38,1.47,-0.94,False
m-002,2026-04-02,17,1,1040.98,2.38,1.47,-0.94,False
m-002,2026-04-02,18,3,2124.63,2.38,1.47,0.42,False
m-002,2026-04-02,19,2,663.31,2.29,1.43,-0.2,False
m-002,2026-04-02,20,1,426.03,2.25,1.45,-0.86,False
m-002,2026-04-03,6,1,1485.43,2.12,1.42,-0.79,False
m-002,2026-04-03,7,2,1418.95,1.96,1.16,0.03,False
m-002,2026-04-03,8,4,1941.57,2.04,1.23,1.59,False
m-002,2026-04-03,9,4,3482.17,2.08,1.28,1.5,False
m-002,2026-04-03,10,5,6099.01,2.17,1.4,2.02,False
m-002,2026-04-03,11,4,5721.04,2.25,1.45,1.21,False
m-002,2026-04-03,13,3,1844.82,2.33,1.43,0.47,False
m-002,2026-04-03,14,6,9193.25,2.5,1.62,2.16,False
m-002,2026-04-03,15,4,5311.77,2.54,1.64,0.89,False
m-002,2026-04-03,17,5,7765.27,2.71,1.68,1.36,False
m-002,2026-04-03,18,2,804.0,2.75,1.65,-0.45,False
m-002,2026-04-03,19,3,6322.37,2.79,1.64,0.13,False
m-002,2026-04-03,20,1,2972.2,2.58,1.53,-1.03,False
m-002,2026-04-04,7,1,2972.2,2.58,1.53,-1.03,False
m-002,2026-04-04,8,1,401.92,2.58,1.53,-1.03,False
m-002,2026-04-04,9,3,5074.49,2.62,1.53,0.25,False
m-002,2026-04-04,10,5,1467.78,2.79,1.56,1.42,False
m-002,2026-04-04,11,2,3374.12,2.75,1.57,-0.48,False
m-002,2026-04-04,12,1,377.97,2.71,1.6,-1.07,False
m-002,2026-04-04,13,6,6210.45,2.92,1.69,1.82,False
m-002,2026-04-04,14,3,1041.12,3.0,1.64,0.0,False
m-002,2026-04-04,17,1,1040.98,2.92,1.69,-1.14,False
m-002,2026-04-04,18,4,5359.83,3.0,1.69,0.59,False
m-002,2026-04-04,19,3,5698.43,3.08,1.64,-0.05,False
m-002,2026-04-04,20,3,4250.46,3.17,1.58,-0.11,False
m-002,2026-04-04,21,1,426.03,3.12,1.62,-1.31,False
m-002,2026-04-05,6,1,401.92,3.0,1.67,-1.2,False
m-002,2026-04-05,8,2,779.89,2.92,1.67,-0.55,False
m-002,2026-04-05,9,4,5974.78,2.88,1.62,0.69,False
m-002,2026-04-05,10,2,663.31,2.79,1.61,-0.49,False
m-002,2026-04-05,11,1,237.28,2.71,1.65,-1.04,False
m-002,2026-04-05,12,2,827.95,2.54,1.5,-0.36,False
m-002,2026-04-05,13,2,3398.23,2.46,1.47,-0.31,False
m-002,2026-04-05,14,4,1137.87,2.42,1.41,1.12,False
m-002,2026-04-05,15,1,426.03,2.38,1.44,-0.96,False
m-002,2026-04-05,16,1,1040.98,2.29,1.46,-0.88,False
m-002,2026-04-05,18,2,3350.17,2.33,1.43,-0.23,False
m-002,2026-04-05,19,5,6597.38,2.5,1.5,1.67,False
m-002,2026-04-05,20,2,1442.9,2.54,1.47,-0.37,False
m-002,2026-04-05,21,2,615.25,2.5,1.47,-0.34,False
m-002,2026-04-05,22,1,1485.43,2.33,1.4,-0.95,False
m-002,2026-04-06,6,1,1040.98,2.29,1.43,-0.9,False
m-002,2026-04-06,7,2,1442.9,2.33,1.4,-0.24,False
m-002,2026-04-06,8,2,639.2,2.17,1.17,-0.15,False
m-002,2026-04-06,9,2,3350.17,2.12,1.15,-0.1,False
m-002,2026-04-06,10,4,5900.53,2.25,1.19,1.47,False
m-002,2026-04-06,11,1,426.03,2.12,1.15,-0.97,False
m-002,2026-04-06,12,2,2774.29,2.08,1.14,-0.07,False
m-002,2026-04-06,13,4,4685.75,2.12,1.19,1.58,False
m-002,2026-04-06,15,1,2348.26,2.12,1.19,-0.94,False
m-002,2026-04-06,16,1,426.03,2.12,1.19,-0.94,False
m-002,2026-04-06,17,1,377.97,2.08,1.21,-0.89,False
m-002,2026-04-06,18,3,4415.1,2.04,1.16,0.83,False
m-002,2026-04-06,19,2,803.84,2.04,1.16,-0.03,False
m-002,2026-04-06,20,1,426.03,2.04,1.16,-0.9,False
m-002,2026-04-06,21,1,1040.98,2.0,1.18,-0.85,False
m-002,2026-04-07,7,1,1040.98,1.96,1.2,-0.8,False
m-002,2026-04-07,8,1,2972.2,1.83,1.13,-0.73,False
m-002,2026-04-07,9,2,3209.48,1.88,1.12,0.11,False
m-002,2026-04-07,10,3,1820.87,1.96,1.12,0.93,False
m-002,2026-04-07,11,1,2972.2,1.92,1.14,-0.81,False
m-002,2026-04-07,12,3,4235.61,1.83,0.96,1.22,False
m-002,2026-04-07,14,3,3104.2,1.88,0.99,1.13,False
m-002,2026-04-07,15,1,1040.98,1.83,1.01,-0.82,False
m-002,2026-04-07,17,2,2081.96,1.88,0.99,0.12,False
m-002,2026-04-07,18,1,2348.26,1.88,0.99,-0.89,False
m-002,2026-04-07,19,2,1722.71,1.88,0.99,0.12,False
m-002,2026-04-07,20,1,2972.2,1.83,1.01,-0.82,False
m-002,2026-04-08,7,1,1485.43,1.79,1.02,-0.77,False
m-002,2026-04-08,8,1,1485.43,1.67,0.92,-0.73,False
