customer_id,merchant_id,recency_days,frequency,monetary_value,avg_order_value,min_order_value,max_order_value,distinct_products_bought,distinct_categories_bought,customer_tenure_days,avg_purchase_interval_days,weekend_tx_ratio,evening_tx_ratio,target_segment,churn_risk_score,split
cust-02698,m-003,12,8,1638.92,204.86,27.64,409.29,6,1,342,47.1,0.625,0.5,REGULAR,2.62,TRAIN
cust-02699,m-003,27,6,2326.19,387.7,93.99,1001.32,6,1,306,55.8,0.333,0.333,REGULAR,6.6,TRAIN
cust-02700,m-003,41,5,1552.87,310.57,128.62,660.98,5,1,353,78.0,0.2,0.4,AT_RISK,8.69,TRAIN
cust-02701,m-003,19,7,3504.44,500.63,98.88,1227.87,5,1,193,29.0,0.571,0.429,REGULAR,7.35,TRAIN
cust-02702,m-003,29,6,3822.42,637.07,55.28,2547.8,5,1,269,48.0,0.5,0.167,REGULAR,8.06,TRAIN
cust-02703,m-003,106,6,2278.21,379.7,27.64,1637.16,3,1,319,42.6,0.667,0.333,INACTIVE,100.0,TRAIN
cust-02704,m-003,200,1,312.84,312.84,312.84,312.84,1,1,200,200.0,1.0,1.0,INACTIVE,74.63,TEST
cust-02705,m-003,43,7,3364.5,480.64,27.64,1910.85,6,1,331,48.0,0.0,0.143,AT_RISK,9.71,TRAIN
cust-02706,m-003,102,5,927.38,185.48,57.37,409.29,5,1,352,62.5,0.4,0.4,INACTIVE,80.92,TRAIN
cust-02707,m-003,74,7,1084.14,154.88,57.37,330.49,5,1,325,41.8,0.571,0.429,INACTIVE,65.32,TRAIN
cust-02708,m-003,3,6,899.41,149.9,27.64,409.29,5,1,345,68.4,0.333,0.333,REGULAR,0.65,TRAIN
cust-02709,m-003,17,10,3292.71,329.27,27.64,991.47,6,1,351,37.1,0.3,0.1,REGULAR,3.62,TEST
cust-02710,m-003,22,8,2824.47,353.06,27.64,1362.66,6,1,335,44.7,0.25,0.375,REGULAR,4.91,TRAIN
cust-02711,m-003,114,8,679.49,84.94,32.96,312.84,4,1,352,34.0,0.0,0.5,INACTIVE,100.0,VALIDATION
cust-02712,m-003,65,9,3065.72,340.64,27.64,1637.16,6,1,359,36.8,0.0,0.556,INACTIVE,55.84,TEST
cust-02713,m-003,4,7,5154.43,736.35,330.49,1227.87,3,1,337,55.5,0.286,0.429,REGULAR,0.89,TEST
cust-02714,m-003,16,12,4763.56,396.96,27.64,1227.87,8,1,351,30.5,0.25,0.5,REGULAR,3.41,TEST
cust-02715,m-003,18,6,1652.82,275.47,27.64,636.95,6,1,364,69.2,0.5,0.333,REGULAR,3.7,TRAIN
cust-02716,m-003,11,10,2023.29,202.33,57.37,409.29,7,1,320,34.3,0.5,0.4,REGULAR,2.57,TRAIN
cust-02717,m-003,115,7,3240.19,462.88,27.64,1637.16,5,1,325,35.0,0.286,0.143,INACTIVE,100.0,TRAIN
cust-02718,m-003,25,6,986.19,164.36,27.64,409.29,5,1,333,61.6,0.667,0.333,REGULAR,5.61,TEST
cust-02719,m-003,73,3,434.52,144.84,57.37,312.84,3,1,260,93.5,0.333,0.667,INACTIVE,20.98,TRAIN
cust-02720,m-003,95,7,2243.38,320.48,57.37,818.58,4,1,348,42.2,0.571,0.143,INACTIVE,99.62,TEST
cust-02721,m-003,46,10,1653.72,165.37,32.96,625.68,5,1,314,29.8,0.3,0.2,AT_RISK,35.25,TEST
cust-02722,m-003,11,8,1792.68,224.08,64.31,409.29,5,1,225,30.6,0.625,0.25,REGULAR,3.65,TRAIN
cust-02723,m-003,45,8,1504.81,188.1,27.64,409.29,5,1,342,42.4,0.0,0.0,AT_RISK,13.74,TRAIN
cust-02724,m-003,34,2,1013.46,506.73,194.88,818.58,2,1,341,307.0,0.5,0.0,NEW,7.46,TRAIN
cust-02725,m-003,9,11,2533.21,230.29,27.64,409.29,7,1,362,35.3,0.455,0.364,REGULAR,1.86,TRAIN
cust-02726,m-003,151,6,1433.44,238.91,57.37,636.95,6,1,326,35.0,0.667,0.833,INACTIVE,100.0,VALIDATION
cust-02727,m-003,102,4,2391.45,597.86,57.37,1227.87,3,1,166,21.3,1.0,0.25,INACTIVE,100.0,TRAIN
cust-02728,m-003,26,9,2781.25,309.03,27.64,818.58,5,1,311,35.6,0.333,0.111,REGULAR,6.25,TRAIN
cust-02729,m-003,33,5,1327.98,265.6,27.64,664.0,5,1,329,74.0,0.4,0.6,AT_RISK,7.5,TRAIN
cust-02730,m-003,34,7,3974.88,567.84,55.28,1273.9,6,1,337,50.5,0.0,0.429,AT_RISK,7.54,TRAIN
cust-02731,m-003,13,7,2093.64,299.09,64.31,818.58,6,1,321,51.3,0.286,0.429,REGULAR,3.03,TRAIN
cust-02732,m-003,33,9,1167.63,129.74,27.64,312.84,5,1,329,37.0,0.444,0.333,AT_RISK,7.5,TEST
cust-02733,m-003,5,10,3545.95,354.6,27.64,818.58,8,1,362,39.7,0.6,0.5,REGULAR,1.03,TRAIN
cust-02734,m-003,36,7,2030.83,290.12,32.96,1273.9,5,1,314,46.3,0.143,0.286,AT_RISK,8.57,TEST
cust-02735,m-003,34,12,3295.89,274.66,27.64,1227.87,9,1,352,28.9,0.25,0.333,AT_RISK,14.87,TEST
cust-02736,m-003,16,9,4510.08,501.12,166.0,1273.9,7,1,290,34.2,0.444,0.333,REGULAR,4.12,TRAIN
cust-02737,m-003,20,4,2658.6,664.65,82.92,1227.87,3,1,351,110.3,0.0,0.5,REGULAR,4.26,TEST
cust-02738,m-003,12,4,3196.89,799.22,375.96,1251.36,4,1,301,96.3,0.25,0.25,REGULAR,2.98,TRAIN
cust-02739,m-003,38,8,3363.78,420.47,57.37,1910.85,8,1,303,37.9,0.375,0.25,AT_RISK,9.53,TEST
cust-02740,m-003,42,8,2827.92,353.49,32.96,1251.36,6,1,359,45.3,0.25,0.0,AT_RISK,8.75,TEST
cust-02741,m-003,1,13,2650.14,203.86,27.64,636.95,8,1,297,24.7,0.231,0.308,REGULAR,0.25,VALIDATION
cust-02742,m-003,41,7,3070.97,438.71,64.31,1273.9,5,1,361,53.3,0.286,0.0,AT_RISK,8.49,TRAIN
cust-02743,m-003,10,7,2823.42,403.35,55.28,1227.87,7,1,337,54.5,0.0,0.143,REGULAR,2.22,TRAIN
cust-02744,m-003,255,5,2242.32,448.46,292.32,818.58,3,1,344,22.2,0.2,0.6,INACTIVE,100.0,VALIDATION
cust-02745,m-003,20,5,878.74,175.75,57.37,409.29,5,1,357,84.2,0.0,0.4,REGULAR,4.19,TEST
cust-02746,m-003,52,9,2998.59,333.18,27.64,938.52,7,1,340,36.0,0.333,0.333,AT_RISK,35.44,TEST
cust-02747,m-003,20,13,3556.27,273.56,27.64,818.58,8,1,345,27.1,0.385,0.308,REGULAR,4.34,TRAIN
cust-02748,m-003,0,14,5683.97,406.0,32.96,1637.16,9,1,302,23.2,0.214,0.357,REGULAR,0.0,TEST
cust-02749,m-003,86,4,2371.55,592.89,97.44,818.58,3,1,249,54.3,0.25,0.25,INACTIVE,73.35,TRAIN
cust-02750,m-003,23,7,2017.1,288.16,64.31,818.58,5,1,349,54.3,0.286,0.429,REGULAR,4.93,TRAIN
cust-02751,m-003,136,5,1676.18,335.24,65.92,818.58,4,1,288,38.0,0.2,0.4,INACTIVE,100.0,TRAIN
cust-02752,m-003,86,9,3973.62,441.51,27.64,1321.96,6,1,339,31.6,0.444,0.222,INACTIVE,100.0,TRAIN
cust-02753,m-003,38,7,5185.4,740.77,32.96,2547.8,6,1,362,54.0,0.143,0.143,AT_RISK,7.85,TEST
cust-02754,m-003,37,8,2668.72,333.59,32.96,818.58,6,1,356,45.6,0.125,0.25,AT_RISK,7.77,TRAIN
cust-02755,m-003,53,11,2763.3,251.21,27.64,938.52,8,1,350,29.7,0.636,0.364,AT_RISK,46.27,TRAIN
cust-02756,m-003,79,5,925.72,185.14,97.44,409.29,3,1,251,43.0,0.0,0.4,INACTIVE,77.51,TRAIN
cust-02757,m-003,123,3,1586.74,528.91,312.84,636.95,2,1,310,93.5,0.333,0.667,INACTIVE,73.91,TRAIN
cust-02758,m-003,33,9,4706.63,522.96,57.37,1637.16,8,1,315,35.2,0.444,0.222,AT_RISK,7.83,VALIDATION
cust-02759,m-003,77,9,3159.71,351.08,172.11,660.98,6,1,334,32.1,0.333,0.556,INACTIVE,84.59,TRAIN
cust-02760,m-003,48,6,1663.86,277.31,27.64,1273.9,5,1,357,61.8,0.5,0.5,AT_RISK,10.06,TRAIN
cust-02761,m-003,111,6,1333.0,222.17,27.64,625.68,4,1,362,50.2,0.333,0.333,INACTIVE,100.0,TRAIN
cust-02762,m-003,60,10,5131.58,513.16,57.37,1637.16,7,1,361,33.4,0.6,0.6,AT_RISK,52.33,TRAIN
cust-02763,m-003,12,6,1008.36,168.06,57.37,312.84,4,1,292,56.0,0.5,0.333,REGULAR,3.07,TRAIN
cust-02764,m-003,48,6,1911.88,318.65,57.37,1251.36,5,1,315,53.4,0.0,0.333,AT_RISK,11.39,TRAIN
cust-02765,m-003,10,9,3931.27,436.81,27.64,1910.85,6,1,360,43.8,0.111,0.111,REGULAR,2.08,TRAIN
cust-02766,m-003,89,4,2630.52,657.63,93.99,1273.9,3,1,221,44.0,0.75,0.5,INACTIVE,97.57,TRAIN
cust-02767,m-003,3,13,4851.59,373.2,27.64,1227.87,7,1,316,26.1,0.231,0.308,REGULAR,0.71,TRAIN
cust-02768,m-003,23,5,2137.83,427.57,32.96,938.52,5,1,351,82.0,0.2,0.2,REGULAR,4.9,TRAIN
cust-02769,m-003,118,6,3618.63,603.1,57.37,1273.9,4,1,356,47.6,0.167,0.333,INACTIVE,100.0,TEST
cust-02770,m-003,113,5,1750.46,350.09,82.92,818.58,4,1,321,52.0,0.0,0.2,INACTIVE,100.0,TRAIN
cust-02771,m-003,33,12,3529.12,294.09,32.96,818.58,6,1,359,29.6,0.167,0.083,AT_RISK,11.97,TRAIN
cust-02772,m-003,32,5,1831.83,366.37,27.64,818.58,5,1,340,77.0,0.6,0.8,AT_RISK,7.04,TRAIN
cust-02773,m-003,44,5,2557.75,511.55,93.99,818.58,5,1,286,60.5,0.4,0.4,AT_RISK,11.5,VALIDATION
cust-02774,m-003,9,12,2466.55,205.55,27.64,409.29,9,1,354,31.4,0.417,0.25,REGULAR,1.9,TRAIN
cust-02775,m-003,133,11,2632.99,239.36,57.37,625.68,9,1,337,20.4,0.091,0.182,INACTIVE,100.0,VALIDATION
cust-02776,m-003,13,14,5963.35,425.95,57.37,1273.9,8,1,359,26.6,0.286,0.357,REGULAR,2.71,TRAIN
cust-02777,m-003,7,8,3280.07,410.01,93.99,1273.9,6,1,323,45.1,0.625,0.25,REGULAR,1.62,TRAIN
cust-02778,m-003,12,6,2393.94,398.99,82.92,1251.36,5,1,213,40.2,0.333,0.167,REGULAR,4.21,TRAIN
cust-02779,m-003,20,14,5759.74,411.41,55.28,1637.16,7,1,363,26.4,0.429,0.143,REGULAR,4.12,TRAIN
cust-02780,m-003,0,12,2858.71,238.23,64.31,636.95,8,1,350,31.8,0.0,0.25,REGULAR,0.0,TEST
cust-02781,m-003,69,9,2714.7,301.63,32.96,1227.87,6,1,358,36.1,0.0,0.444,INACTIVE,63.77,TRAIN
cust-02782,m-003,2,6,3565.6,594.27,250.33,1273.9,4,1,321,63.8,0.167,0.333,REGULAR,0.47,TRAIN
cust-02783,m-003,6,6,1546.25,257.71,32.96,409.29,4,1,360,70.8,0.167,0.167,REGULAR,1.25,TEST
cust-02784,m-003,66,4,1404.37,351.09,27.64,636.95,4,1,312,82.0,0.5,0.5,INACTIVE,15.81,TRAIN
cust-02785,m-003,5,10,5096.75,509.68,64.31,1001.32,7,1,307,33.6,0.3,0.4,REGULAR,1.22,TRAIN
cust-02786,m-003,146,4,381.62,95.4,27.64,166.0,3,1,354,69.3,0.75,0.0,INACTIVE,100.0,VALIDATION
cust-02787,m-003,39,9,3055.13,339.46,166.0,409.29,5,1,358,39.9,0.444,0.222,AT_RISK,8.15,TEST
cust-02788,m-003,5,8,1792.38,224.05,32.96,818.58,6,1,295,41.4,0.5,0.375,REGULAR,1.27,TRAIN
cust-02789,m-003,30,6,1753.69,292.28,57.37,818.58,6,1,320,58.0,0.333,0.167,REGULAR,7.01,TRAIN
cust-02790,m-003,47,13,3843.0,295.62,27.64,1227.87,7,1,353,25.5,0.308,0.385,AT_RISK,42.21,TRAIN
cust-02791,m-003,17,4,740.63,185.16,64.31,332.0,4,1,353,112.0,0.25,0.5,REGULAR,3.6,TEST
cust-02792,m-003,109,7,1136.22,162.32,27.64,409.29,6,1,348,39.8,0.286,0.143,INACTIVE,100.0,VALIDATION
cust-02793,m-003,26,10,1855.89,185.59,27.64,409.29,8,1,360,37.1,0.4,0.5,REGULAR,5.4,TRAIN
cust-02794,m-003,189,7,2424.77,346.4,27.64,991.47,6,1,351,27.0,0.0,0.429,INACTIVE,100.0,VALIDATION
cust-02795,m-003,25,10,3808.33,380.83,64.31,1910.85,8,1,297,30.2,0.3,0.3,REGULAR,6.29,TRAIN
cust-02796,m-003,40,6,4407.52,734.59,114.74,2547.8,6,1,226,37.2,0.5,0.167,AT_RISK,17.42,TRAIN
cust-02797,m-003,53,6,2177.04,362.84,32.96,1273.9,5,1,260,41.4,0.167,0.333,AT_RISK,32.63,TRAIN
cust-02798,m-003,16,4,2195.31,548.83,330.49,818.58,3,1,246,76.7,0.5,0.5,REGULAR,4.86,TEST
cust-02799,m-003,27,8,1530.33,191.29,32.96,409.29,5,1,275,35.4,0.25,0.625,REGULAR,7.34,TRAIN
cust-02800,m-003,52,5,1867.57,373.51,57.37,818.58,4,1,247,48.8,0.4,0.2,AT_RISK,20.53,TRAIN
cust-02801,m-003,128,8,3496.11,437.01,64.31,818.58,6,1,329,28.7,0.375,0.625,INACTIVE,100.0,TRAIN
cust-02802,m-003,9,10,2777.64,277.76,27.64,625.68,7,1,313,33.8,0.3,0.3,REGULAR,2.15,TRAIN
cust-02803,m-003,65,5,767.44,153.49,27.64,250.33,5,1,340,68.8,0.4,0.6,INACTIVE,14.3,TRAIN
cust-02804,m-003,113,4,1641.43,410.36,27.64,664.0,4,1,313,66.7,0.5,0.0,INACTIVE,96.44,TRAIN
cust-02805,m-003,24,9,3466.73,385.19,32.96,1273.9,7,1,332,38.5,0.444,0.444,REGULAR,5.41,TRAIN
cust-02806,m-003,102,7,1553.22,221.89,27.64,660.98,5,1,354,42.0,0.286,0.571,INACTIVE,100.0,TRAIN
cust-02807,m-003,51,6,1851.67,308.61,64.31,500.66,6,1,335,56.8,0.333,0.167,AT_RISK,11.38,TEST
cust-02808,m-003,52,3,734.22,244.74,32.96,636.95,3,1,329,138.5,0.333,0.333,INACTIVE,11.82,TRAIN
cust-02809,m-003,12,15,3839.09,255.94,27.64,1910.85,7,1,328,22.6,0.667,0.133,LOYAL,2.74,TEST
cust-02810,m-003,28,3,1979.56,659.85,114.74,1227.87,3,1,330,151.0,0.333,0.667,NEW,6.34,TRAIN
cust-02811,m-003,16,9,4171.18,463.46,55.28,1637.16,7,1,362,43.2,0.333,0.333,REGULAR,3.31,VALIDATION
cust-02812,m-003,128,5,2322.37,464.47,93.99,1321.96,5,1,332,51.0,0.4,0.4,INACTIVE,100.0,TEST
cust-02813,m-003,19,13,2928.46,225.27,57.37,625.68,7,1,326,25.6,0.615,0.231,REGULAR,4.36,TRAIN
cust-02814,m-003,9,12,5379.53,448.29,27.64,1910.85,9,1,312,27.5,0.5,0.25,REGULAR,2.16,VALIDATION
cust-02815,m-003,55,6,2077.23,346.2,55.28,1001.32,5,1,340,57.0,0.5,0.167,AT_RISK,12.1,TEST
cust-02816,m-003,12,5,2017.01,403.4,281.97,636.95,4,1,304,73.0,0.4,0.4,REGULAR,2.95,TRAIN
cust-02817,m-003,2,2,739.78,369.89,330.49,409.29,2,1,166,164.0,0.5,0.0,NEW,0.9,TRAIN
cust-02818,m-003,58,9,3354.28,372.7,32.96,1001.32,8,1,302,30.5,0.111,0.333,AT_RISK,55.61,VALIDATION
cust-02819,m-003,5,11,6215.81,565.07,55.28,1273.9,8,1,333,32.8,0.273,0.364,REGULAR,1.12,TRAIN
cust-02820,m-003,3,9,2319.05,257.67,57.37,636.95,7,1,228,28.1,0.556,0.556,REGULAR,0.98,TRAIN
cust-02821,m-003,21,8,1818.18,227.27,27.64,818.58,5,1,257,33.7,0.25,0.5,REGULAR,6.1,TRAIN
cust-02822,m-003,48,8,2148.67,268.58,32.96,625.68,4,1,277,32.7,0.5,0.25,AT_RISK,35.9,TRAIN
cust-02823,m-003,3,11,4893.99,444.91,27.64,1910.85,7,1,349,34.6,0.182,0.273,REGULAR,0.64,TRAIN
cust-02824,m-003,58,8,4022.85,502.86,93.99,1227.87,4,1,349,41.6,0.0,0.5,AT_RISK,37.03,VALIDATION
cust-02825,m-003,8,10,2477.75,247.78,27.64,1227.87,5,1,357,38.8,0.0,0.2,REGULAR,1.68,TEST
cust-02826,m-003,39,5,4070.36,814.07,32.96,1637.16,5,1,168,32.2,0.6,0.6,AT_RISK,27.51,TRAIN
cust-02827,m-003,13,4,693.57,173.39,32.96,312.84,4,1,359,115.3,0.25,0.25,REGULAR,2.71,TRAIN
cust-02828,m-003,4,9,4347.65,483.07,27.64,1910.85,6,1,304,37.5,0.889,0.111,REGULAR,0.98,TRAIN
cust-02829,m-003,104,2,179.05,89.52,64.31,114.74,2,1,249,145.0,0.5,0.0,INACTIVE,31.2,TRAIN
cust-02830,m-003,28,6,2255.22,375.87,64.31,636.95,5,1,361,66.6,0.5,0.167,REGULAR,5.8,TRAIN
cust-02831,m-003,114,8,3062.54,382.82,27.64,1910.85,6,1,331,31.0,0.125,0.5,INACTIVE,100.0,VALIDATION
cust-02832,m-003,31,11,4402.81,400.26,64.31,1321.96,7,1,331,30.0,0.273,0.455,AT_RISK,8.5,VALIDATION
cust-02833,m-003,102,5,870.07,174.01,64.31,500.66,4,1,278,44.0,0.6,0.2,INACTIVE,100.0,TEST
cust-02834,m-003,17,4,302.51,75.63,32.96,114.74,3,1,353,112.0,0.25,0.25,REGULAR,3.6,TRAIN
cust-02835,m-003,120,3,1548.26,516.09,250.33,660.98,3,1,332,106.0,0.0,0.333,INACTIVE,48.03,TRAIN
cust-02836,m-003,18,7,2416.28,345.18,93.99,636.95,6,1,328,51.7,0.286,0.143,REGULAR,4.1,TRAIN
cust-02837,m-003,87,3,1821.41,607.14,64.31,938.52,3,1,296,104.5,0.0,0.667,INACTIVE,21.97,TRAIN
cust-02838,m-003,47,11,2148.32,195.3,55.28,636.95,7,1,312,26.5,0.364,0.545,AT_RISK,42.01,VALIDATION
cust-02839,m-003,11,5,1541.66,308.33,65.92,818.58,5,1,246,58.8,0.2,0.4,REGULAR,3.34,TEST
cust-02840,m-003,11,7,3635.22,519.32,93.99,1637.16,5,1,340,54.8,0.571,0.714,REGULAR,2.42,TEST
cust-02841,m-003,75,8,3000.58,375.07,55.28,1273.9,6,1,227,21.7,0.5,0.5,INACTIVE,100.0,TRAIN
cust-02842,m-003,25,11,2781.49,252.86,27.64,636.95,7,1,330,30.5,0.455,0.636,REGULAR,5.66,TRAIN
cust-02843,m-003,54,6,683.47,113.91,27.64,409.29,5,1,245,38.2,0.5,0.0,AT_RISK,40.16,TRAIN
cust-02844,m-003,39,6,2460.6,410.1,55.28,636.95,4,1,356,63.4,0.5,0.5,AT_RISK,8.19,TRAIN
cust-02845,m-003,22,8,1386.31,173.29,32.96,409.29,6,1,361,48.4,0.5,0.625,REGULAR,4.56,TEST
cust-02846,m-003,12,9,3017.85,335.32,97.44,938.52,5,1,347,41.9,0.444,0.556,REGULAR,2.59,TRAIN
cust-02847,m-003,59,7,2377.92,339.7,32.96,625.68,6,1,352,48.8,0.143,0.286,AT_RISK,27.84,TRAIN
cust-02848,m-003,39,5,345.81,69.16,27.64,97.44,4,1,358,79.8,0.4,0.2,AT_RISK,8.15,TRAIN
cust-02849,m-003,46,9,3956.76,439.64,110.56,938.52,4,1,333,35.9,0.667,0.222,AT_RISK,25.48,TEST
cust-02850,m-003,49,7,3170.25,452.89,64.31,818.58,4,1,350,50.2,0.286,0.429,AT_RISK,10.47,TEST
cust-02851,m-003,112,9,1879.02,208.78,57.37,625.68,6,1,354,30.2,0.444,0.222,INACTIVE,100.0,TRAIN
cust-02852,m-003,110,2,723.12,361.56,97.44,625.68,2,1,192,82.0,0.5,0.5,INACTIVE,84.75,TRAIN
cust-02853,m-003,1,5,1727.43,345.49,93.99,660.98,5,1,253,63.0,0.0,0.8,REGULAR,0.3,VALIDATION
cust-02854,m-003,37,10,3198.9,319.89,27.64,938.52,7,1,302,29.4,0.3,0.2,AT_RISK,20.56,TRAIN
cust-02855,m-003,1,6,1722.56,287.09,57.37,660.98,5,1,327,65.2,0.5,0.5,REGULAR,0.23,TRAIN
cust-02856,m-003,18,7,1272.91,181.84,27.64,498.0,6,1,176,26.3,0.286,0.429,REGULAR,7.63,TRAIN
cust-02857,m-003,2,10,3084.09,308.41,27.64,818.58,7,1,354,39.1,0.4,0.4,REGULAR,0.42,VALIDATION
cust-02858,m-003,83,8,2884.51,360.56,65.92,991.47,6,1,223,20.0,0.5,0.125,INACTIVE,100.0,TRAIN
cust-02859,m-003,54,2,283.29,141.65,32.96,250.33,2,1,121,67.0,0.5,0.0,NEW,33.2,TRAIN
cust-02860,m-003,74,6,1569.53,261.59,27.64,636.95,6,1,343,53.8,0.5,0.333,INACTIVE,46.43,TRAIN
cust-02861,m-003,57,12,3641.03,303.42,55.28,818.58,8,1,364,27.9,0.417,0.083,AT_RISK,55.36,TRAIN
cust-02862,m-003,99,6,766.12,127.69,27.64,409.29,5,1,232,26.6,0.167,0.333,INACTIVE,100.0,TRAIN
cust-02863,m-003,131,5,1878.97,375.79,32.96,1251.36,4,1,257,31.5,0.8,0.4,INACTIVE,100.0,TRAIN
cust-02864,m-003,33,5,1192.01,238.4,55.28,625.68,5,1,343,77.5,0.4,0.8,AT_RISK,7.19,VALIDATION
cust-02865,m-003,114,3,1241.12,413.71,194.88,636.95,3,1,328,107.0,0.0,0.667,INACTIVE,36.49,TRAIN
cust-02866,m-003,10,11,23573.36,2143.03,57.37,20464.5,7,1,340,33.0,0.091,0.182,REGULAR,2.2,TRAIN
cust-02867,m-003,18,8,1559.34,194.92,27.64,409.29,6,1,362,49.1,0.625,0.625,REGULAR,3.72,TEST
cust-02868,m-003,8,12,5620.18,468.35,32.96,1321.96,10,1,360,32.0,0.417,0.5,REGULAR,1.66,TRAIN
cust-02869,m-003,25,6,2620.1,436.68,65.92,818.58,6,1,277,50.4,0.667,0.0,REGULAR,6.74,TRAIN
cust-02870,m-003,145,4,2110.17,527.54,57.37,1227.87,4,1,354,69.7,0.5,0.5,INACTIVE,100.0,TEST
cust-02871,m-003,59,8,2087.3,260.91,27.64,818.58,5,1,361,43.1,0.625,0.125,AT_RISK,36.07,TRAIN
cust-02872,m-003,42,10,3033.81,303.38,32.96,1273.9,5,1,308,29.6,0.3,0.2,AT_RISK,28.79,TEST
cust-02873,m-003,36,8,2823.38,352.92,27.64,1637.16,7,1,277,34.4,0.375,0.25,AT_RISK,12.11,TEST
cust-02874,m-003,38,8,3923.58,490.45,98.88,1910.85,5,1,362,46.3,0.375,0.25,AT_RISK,7.85,TRAIN
cust-02875,m-003,17,9,3638.92,404.32,93.99,818.58,5,1,291,34.2,0.222,0.111,REGULAR,4.37,TRAIN
cust-02876,m-003,11,7,2523.81,360.54,27.64,1273.9,6,1,321,51.7,0.429,0.429,REGULAR,2.56,VALIDATION
cust-02877,m-003,29,11,2567.53,233.41,32.96,818.58,7,1,326,29.7,0.273,0.273,REGULAR,6.65,TRAIN
cust-02878,m-003,45,7,2428.24,346.89,55.28,938.52,5,1,332,47.8,0.429,0.143,AT_RISK,10.14,TRAIN
cust-02879,m-003,5,10,2710.34,271.03,55.28,818.58,6,1,337,36.9,0.4,0.5,REGULAR,1.11,TEST
cust-02880,m-003,108,7,2824.03,403.43,64.31,664.0,6,1,355,41.2,0.286,0.286,INACTIVE,100.0,TRAIN
cust-02881,m-003,104,6,1453.7,242.28,27.64,625.68,5,1,338,46.8,0.167,0.5,INACTIVE,100.0,TRAIN
cust-02882,m-003,16,7,2908.84,415.55,32.96,818.58,5,1,331,52.5,0.429,0.286,REGULAR,3.61,TRAIN
cust-02883,m-003,35,4,837.05,209.26,32.96,409.29,4,1,246,70.3,0.0,1.0,AT_RISK,10.63,TRAIN
cust-02884,m-003,22,14,4990.96,356.5,27.64,938.52,8,1,364,26.3,0.286,0.357,REGULAR,4.52,TRAIN
cust-02885,m-003,8,12,4053.04,337.75,57.37,818.58,8,1,335,29.7,0.333,0.167,REGULAR,1.79,TRAIN
cust-02886,m-003,20,4,906.77,226.69,97.44,330.49,4,1,117,32.3,0.75,0.5,REGULAR,12.71,TRAIN
cust-02887,m-003,14,5,1833.37,366.67,131.84,938.52,3,1,250,59.0,0.2,0.4,REGULAR,4.18,TRAIN
cust-02888,m-003,46,7,1378.18,196.88,27.64,409.29,6,1,350,50.7,0.429,0.429,AT_RISK,9.83,TRAIN
cust-02889,m-003,41,10,4797.75,479.78,55.28,2547.8,6,1,330,32.1,0.4,0.3,AT_RISK,22.64,TRAIN
cust-02890,m-003,114,4,615.56,153.89,57.37,312.84,3,1,352,79.3,0.0,0.25,INACTIVE,76.27,VALIDATION
cust-02891,m-003,28,3,1380.77,460.26,32.96,938.52,3,1,321,146.5,0.0,0.333,NEW,6.52,TRAIN
cust-02892,m-003,19,4,900.22,225.06,32.96,636.95,4,1,308,96.3,0.25,0.25,REGULAR,4.61,TEST
cust-02893,m-003,0,6,1929.21,321.54,57.37,625.68,3,1,266,53.2,0.333,0.5,REGULAR,0.0,TRAIN
cust-02894,m-003,70,8,3085.88,385.73,27.64,1227.87,7,1,341,38.7,0.375,0.5,INACTIVE,62.3,TRAIN
cust-02895,m-003,27,7,1801.0,257.29,32.96,750.99,6,1,344,52.8,0.429,0.571,REGULAR,5.87,TRAIN
cust-02896,m-003,13,14,5496.79,392.63,27.64,1227.87,9,1,330,24.4,0.5,0.214,REGULAR,2.95,TRAIN
cust-02897,m-003,43,4,690.58,172.64,57.37,330.49,3,1,353,103.3,0.25,0.25,AT_RISK,9.11,TEST
cust-02898,m-003,26,7,4700.39,671.48,27.64,2547.8,6,1,343,52.8,0.286,0.429,REGULAR,5.67,TRAIN
cust-02899,m-003,42,9,3422.7,380.3,55.28,1227.87,7,1,295,31.6,0.333,0.444,AT_RISK,26.24,TEST
cust-02900,m-003,7,9,2153.82,239.31,57.37,498.0,6,1,305,37.2,0.556,0.333,REGULAR,1.72,TRAIN
cust-02901,m-003,1,6,1698.89,283.15,64.31,636.95,4,1,222,44.2,0.333,0.167,REGULAR,0.34,TRAIN
cust-02902,m-003,46,13,5873.37,451.8,64.31,1273.9,8,1,349,25.2,0.308,0.308,AT_RISK,41.06,TRAIN
cust-02903,m-003,14,8,8753.39,1094.17,55.28,5398.43,7,1,349,47.9,0.375,0.25,REGULAR,3.0,TRAIN
cust-02904,m-003,26,9,3372.72,374.75,27.64,938.52,7,1,336,38.8,0.556,0.111,REGULAR,5.79,TRAIN
cust-02905,m-003,44,5,1641.58,328.32,128.62,636.95,4,1,343,74.8,0.2,0.4,AT_RISK,9.59,TRAIN
cust-02906,m-003,11,7,2949.49,421.36,57.37,1227.87,5,1,237,37.7,0.429,0.0,REGULAR,3.47,TRAIN
cust-02907,m-003,225,3,909.95,303.32,250.33,409.29,2,1,315,45.0,0.0,0.333,INACTIVE,100.0,TRAIN
cust-02908,m-003,24,16,6101.64,381.35,32.96,1273.9,10,1,349,21.7,0.25,0.375,REGULAR,8.59,TRAIN
cust-02909,m-003,50,2,949.79,474.9,312.84,636.95,2,1,149,99.0,0.0,0.0,NEW,25.0,TRAIN
